<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
BTC-USD,1,20181120,012100,4835.0100000
BTC-USD,1,20181120,012200,4829.0700000
BTC-USD,1,20181120,012300,4823.4400000
BTC-USD,1,20181120,012400,4810.7000000
BTC-USD,1,20181120,012500,4806.0100000
BTC-USD,1,20181120,012600,4796.6400000
BTC-USD,1,20181120,012700,4795.3600000
BTC-USD,1,20181120,012800,4789.9900000
BTC-USD,1,20181120,012900,4792.8000000
BTC-USD,1,20181120,013000,4789.0000000
BTC-USD,1,20181120,013100,4779.6300000
BTC-USD,1,20181120,013200,4756.8400000
BTC-USD,1,20181120,013300,4745.0300000
BTC-USD,1,20181120,013400,4749.9900000
BTC-USD,1,20181120,013500,4749.9900000
BTC-USD,1,20181120,013600,4768.3500000
BTC-USD,1,20181120,013700,4782.6600000
BTC-USD,1,20181120,013800,4803.6200000
BTC-USD,1,20181120,013900,4800.1900000
BTC-USD,1,20181120,014000,4801.0100000
BTC-USD,1,20181120,014100,4801.3700000
BTC-USD,1,20181120,014200,4801.4900000
BTC-USD,1,20181120,014300,4789.4700000
BTC-USD,1,20181120,014400,4788.4700000
BTC-USD,1,20181120,014500,4786.9000000
BTC-USD,1,20181120,014600,4754.9300000
BTC-USD,1,20181120,014700,4761.8800000
BTC-USD,1,20181120,014800,4767.1100000
BTC-USD,1,20181120,014900,4780.4700000
BTC-USD,1,20181120,015000,4770.1500000
BTC-USD,1,20181120,015100,4770.0000000
BTC-USD,1,20181120,015200,4772.0000000
BTC-USD,1,20181120,015300,4775.4100000
BTC-USD,1,20181120,015400,4781.1600000
BTC-USD,1,20181120,015500,4792.4400000
BTC-USD,1,20181120,015600,4809.9800000
BTC-USD,1,20181120,015700,4796.2800000
BTC-USD,1,20181120,015800,4788.8300000
BTC-USD,1,20181120,015900,4792.6800000
BTC-USD,1,20181120,020000,4792.9800000
BTC-USD,1,20181120,020100,4783.5400000
BTC-USD,1,20181120,020200,4780.0100000
BTC-USD,1,20181120,020300,4780.5800000
BTC-USD,1,20181120,020400,4780.0100000
BTC-USD,1,20181120,020500,4790.2400000
BTC-USD,1,20181120,020600,4798.5400000
BTC-USD,1,20181120,020700,4793.3500000
BTC-USD,1,20181120,020800,4799.7100000
BTC-USD,1,20181120,020900,4798.1800000
BTC-USD,1,20181120,021000,4795.0300000
BTC-USD,1,20181120,021100,4808.9900000
BTC-USD,1,20181120,021200,4810.0200000
BTC-USD,1,20181120,021300,4819.2300000
BTC-USD,1,20181120,021400,4822.9900000
BTC-USD,1,20181120,021500,4821.9700000
BTC-USD,1,20181120,021600,4825.0000000
BTC-USD,1,20181120,021700,4825.0000000
BTC-USD,1,20181120,021800,4814.8300000
BTC-USD,1,20181120,021900,4813.1500000
BTC-USD,1,20181120,022000,4805.3300000
BTC-USD,1,20181120,022100,4803.9900000
BTC-USD,1,20181120,022200,4802.0200000
BTC-USD,1,20181120,022300,4800.4800000
BTC-USD,1,20181120,022400,4802.0000000
BTC-USD,1,20181120,022500,4802.0000000
BTC-USD,1,20181120,022600,4806.8100000
BTC-USD,1,20181120,022700,4807.9600000
BTC-USD,1,20181120,022800,4809.9900000
BTC-USD,1,20181120,022900,4812.0000000
BTC-USD,1,20181120,023000,4817.3900000
BTC-USD,1,20181120,023100,4822.4700000
BTC-USD,1,20181120,023200,4820.9200000
BTC-USD,1,20181120,023300,4823.8100000
BTC-USD,1,20181120,023400,4830.1300000
BTC-USD,1,20181120,023500,4831.0000000
BTC-USD,1,20181120,023600,4831.0000000
BTC-USD,1,20181120,023700,4821.5800000
BTC-USD,1,20181120,023800,4811.8200000
BTC-USD,1,20181120,023900,4808.2100000
BTC-USD,1,20181120,024000,4807.8400000
BTC-USD,1,20181120,024100,4801.5100000
BTC-USD,1,20181120,024200,4793.0000000
BTC-USD,1,20181120,024300,4790.0700000
BTC-USD,1,20181120,024400,4792.4500000
BTC-USD,1,20181120,024500,4794.7900000
BTC-USD,1,20181120,024600,4799.0000000
BTC-USD,1,20181120,024700,4801.1700000
BTC-USD,1,20181120,024800,4800.0100000
BTC-USD,1,20181120,024900,4800.0100000
BTC-USD,1,20181120,025000,4789.1200000
BTC-USD,1,20181120,025100,4784.2000000
BTC-USD,1,20181120,025200,4785.5200000
BTC-USD,1,20181120,025300,4779.8400000
BTC-USD,1,20181120,025400,4762.5400000
BTC-USD,1,20181120,025500,4758.0600000
BTC-USD,1,20181120,025600,4766.8100000
BTC-USD,1,20181120,025700,4766.7900000
BTC-USD,1,20181120,025800,4759.1800000
BTC-USD,1,20181120,025900,4755.0100000
BTC-USD,1,20181120,030000,4733.5000000
BTC-USD,1,20181120,030100,4748.0900000
BTC-USD,1,20181120,030200,4763.0000000
BTC-USD,1,20181120,030300,4765.0000000
BTC-USD,1,20181120,030400,4765.0000000
BTC-USD,1,20181120,030500,4779.9100000
BTC-USD,1,20181120,030600,4771.8000000
BTC-USD,1,20181120,030700,4769.0000000
BTC-USD,1,20181120,030800,4766.0100000
BTC-USD,1,20181120,030900,4765.4900000
BTC-USD,1,20181120,031000,4763.8000000
BTC-USD,1,20181120,031100,4756.3100000
BTC-USD,1,20181120,031200,4757.5000000
BTC-USD,1,20181120,031300,4758.0500000
BTC-USD,1,20181120,031400,4757.2200000
BTC-USD,1,20181120,031500,4757.2300000
BTC-USD,1,20181120,031600,4766.7300000
BTC-USD,1,20181120,031700,4780.0000000
BTC-USD,1,20181120,031800,4777.6100000
BTC-USD,1,20181120,031900,4780.0000000
BTC-USD,1,20181120,032000,4783.4000000
BTC-USD,1,20181120,032100,4779.0100000
BTC-USD,1,20181120,032200,4800.0000000
BTC-USD,1,20181120,032300,4798.1400000
BTC-USD,1,20181120,032400,4791.9900000
BTC-USD,1,20181120,032500,4789.0000000
BTC-USD,1,20181120,032600,4785.8900000
BTC-USD,1,20181120,032700,4786.0000000
BTC-USD,1,20181120,032800,4789.9900000
BTC-USD,1,20181120,032900,4794.0000000
BTC-USD,1,20181120,033000,4793.9700000
BTC-USD,1,20181120,033100,4792.4000000
BTC-USD,1,20181120,033200,4787.0200000
BTC-USD,1,20181120,033300,4785.0000000
BTC-USD,1,20181120,033400,4790.0600000
BTC-USD,1,20181120,033500,4787.5500000
BTC-USD,1,20181120,033600,4782.3900000
BTC-USD,1,20181120,033700,4783.7400000
BTC-USD,1,20181120,033800,4788.0700000
BTC-USD,1,20181120,033900,4801.8700000
BTC-USD,1,20181120,034000,4800.9000000
BTC-USD,1,20181120,034100,4802.0000000
BTC-USD,1,20181120,034200,4810.8900000
BTC-USD,1,20181120,034300,4818.6900000
BTC-USD,1,20181120,034400,4811.0000000
BTC-USD,1,20181120,034500,4818.7000000
BTC-USD,1,20181120,034600,4820.1800000
BTC-USD,1,20181120,034700,4810.8900000
BTC-USD,1,20181120,034800,4808.9800000
BTC-USD,1,20181120,034900,4808.9800000
BTC-USD,1,20181120,035000,4806.0000000
BTC-USD,1,20181120,035100,4810.2300000
BTC-USD,1,20181120,035200,4810.2400000
BTC-USD,1,20181120,035300,4814.1800000
BTC-USD,1,20181120,035400,4816.1200000
BTC-USD,1,20181120,035500,4842.2400000
BTC-USD,1,20181120,035600,4830.5900000
BTC-USD,1,20181120,035700,4833.0100000
BTC-USD,1,20181120,035800,4829.1800000
BTC-USD,1,20181120,035900,4818.2600000
BTC-USD,1,20181120,040000,4819.8400000
BTC-USD,1,20181120,040100,4820.0000000
BTC-USD,1,20181120,040200,4815.4500000
BTC-USD,1,20181120,040300,4807.1300000
BTC-USD,1,20181120,040400,4800.0200000
BTC-USD,1,20181120,040500,4801.0000000
BTC-USD,1,20181120,040600,4799.9900000
BTC-USD,1,20181120,040700,4800.0000000
BTC-USD,1,20181120,040800,4804.0000000
BTC-USD,1,20181120,040900,4802.1300000
BTC-USD,1,20181120,041000,4802.1300000
BTC-USD,1,20181120,041100,4803.9300000
BTC-USD,1,20181120,041200,4803.9300000
BTC-USD,1,20181120,041300,4814.5000000
BTC-USD,1,20181120,041400,4813.5500000
BTC-USD,1,20181120,041500,4815.8700000
BTC-USD,1,20181120,041600,4817.2800000
BTC-USD,1,20181120,041700,4825.0000000
BTC-USD,1,20181120,041800,4823.0000000
BTC-USD,1,20181120,041900,4817.9500000
BTC-USD,1,20181120,042000,4816.9100000
BTC-USD,1,20181120,042100,4807.8300000
BTC-USD,1,20181120,042200,4800.9000000
BTC-USD,1,20181120,042300,4805.4400000
BTC-USD,1,20181120,042400,4805.9300000
BTC-USD,1,20181120,042500,4803.8900000
BTC-USD,1,20181120,042600,4801.0100000
BTC-USD,1,20181120,042700,4801.0100000
BTC-USD,1,20181120,042800,4800.0200000
BTC-USD,1,20181120,042900,4793.8900000
BTC-USD,1,20181120,043000,4798.7700000
BTC-USD,1,20181120,043100,4799.3100000
BTC-USD,1,20181120,043200,4797.5100000
BTC-USD,1,20181120,043300,4797.8500000
BTC-USD,1,20181120,043400,4790.0100000
BTC-USD,1,20181120,043500,4792.5300000
BTC-USD,1,20181120,043600,4796.2200000
BTC-USD,1,20181120,043700,4795.4300000
BTC-USD,1,20181120,043800,4798.1900000
BTC-USD,1,20181120,043900,4791.9200000
BTC-USD,1,20181120,044000,4791.3100000
BTC-USD,1,20181120,044100,4785.2900000
BTC-USD,1,20181120,044200,4785.2900000
BTC-USD,1,20181120,044300,4791.3600000
BTC-USD,1,20181120,044400,4792.9600000
BTC-USD,1,20181120,044500,4794.2900000
BTC-USD,1,20181120,044600,4795.2100000
BTC-USD,1,20181120,044700,4798.0000000
BTC-USD,1,20181120,044800,4807.0000000
BTC-USD,1,20181120,044900,4801.0000000
BTC-USD,1,20181120,045000,4800.8600000
BTC-USD,1,20181120,045100,4809.0000000
BTC-USD,1,20181120,045200,4812.0200000
BTC-USD,1,20181120,045300,4812.6800000
BTC-USD,1,20181120,045400,4814.9900000
BTC-USD,1,20181120,045500,4812.0100000
BTC-USD,1,20181120,045600,4808.0100000
BTC-USD,1,20181120,045700,4804.2600000
BTC-USD,1,20181120,045800,4799.8100000
BTC-USD,1,20181120,045900,4802.0000000
BTC-USD,1,20181120,050000,4805.3100000
BTC-USD,1,20181120,050100,4810.8700000
BTC-USD,1,20181120,050200,4809.9400000
BTC-USD,1,20181120,050300,4808.0000000
BTC-USD,1,20181120,050400,4810.0000000
BTC-USD,1,20181120,050500,4807.4300000
BTC-USD,1,20181120,050600,4809.9600000
BTC-USD,1,20181120,050700,4810.8900000
BTC-USD,1,20181120,050800,4814.9900000
BTC-USD,1,20181120,050900,4818.0300000
BTC-USD,1,20181120,051000,4830.0000000
BTC-USD,1,20181120,051100,4833.0000000
BTC-USD,1,20181120,051200,4830.0100000
BTC-USD,1,20181120,051300,4827.7900000
BTC-USD,1,20181120,051400,4835.8400000
BTC-USD,1,20181120,051500,4827.9900000
BTC-USD,1,20181120,051600,4834.0100000
BTC-USD,1,20181120,051700,4848.8500000
BTC-USD,1,20181120,051800,4852.9100000
BTC-USD,1,20181120,051900,4859.2100000
BTC-USD,1,20181120,052000,4873.0000000
BTC-USD,1,20181120,052100,4867.1500000
BTC-USD,1,20181120,052200,4861.6400000
BTC-USD,1,20181120,052300,4861.0000000
BTC-USD,1,20181120,052400,4860.0000000
BTC-USD,1,20181120,052500,4860.0100000
BTC-USD,1,20181120,052600,4860.0100000
BTC-USD,1,20181120,052700,4849.0100000
BTC-USD,1,20181120,052800,4850.7100000
BTC-USD,1,20181120,052900,4856.0000000
BTC-USD,1,20181120,053000,4862.0000000
BTC-USD,1,20181120,053100,4883.0700000
BTC-USD,1,20181120,053200,4881.0000000
BTC-USD,1,20181120,053300,4880.0100000
BTC-USD,1,20181120,053400,4874.0000000
BTC-USD,1,20181120,053500,4878.1800000
BTC-USD,1,20181120,053600,4881.1500000
BTC-USD,1,20181120,053700,4879.0100000
BTC-USD,1,20181120,053800,4855.8900000
BTC-USD,1,20181120,053900,4859.1100000
BTC-USD,1,20181120,054000,4854.1600000
BTC-USD,1,20181120,054100,4860.0100000
BTC-USD,1,20181120,054200,4851.0100000
BTC-USD,1,20181120,054300,4851.0100000
BTC-USD,1,20181120,054400,4852.3200000
BTC-USD,1,20181120,054500,4853.0000000
BTC-USD,1,20181120,054600,4847.9600000
BTC-USD,1,20181120,054700,4846.0000000
BTC-USD,1,20181120,054800,4845.0000000
BTC-USD,1,20181120,054900,4848.0100000
BTC-USD,1,20181120,055000,4848.0100000
BTC-USD,1,20181120,055100,4856.5000000
BTC-USD,1,20181120,055200,4861.0800000
BTC-USD,1,20181120,055300,4861.1700000
BTC-USD,1,20181120,055400,4859.8900000
BTC-USD,1,20181120,055500,4857.6300000
BTC-USD,1,20181120,055600,4856.4400000
BTC-USD,1,20181120,055700,4847.9400000
BTC-USD,1,20181120,055800,4843.8100000
BTC-USD,1,20181120,055900,4841.9900000
BTC-USD,1,20181120,060000,4851.1900000
BTC-USD,1,20181120,060100,4850.0000000
BTC-USD,1,20181120,060200,4850.0000000
BTC-USD,1,20181120,060300,4845.0100000
BTC-USD,1,20181120,060400,4844.2800000
BTC-USD,1,20181120,060500,4841.0100000
BTC-USD,1,20181120,060600,4841.0100000
BTC-USD,1,20181120,060700,4841.0100000
BTC-USD,1,20181120,060800,4836.2100000
BTC-USD,1,20181120,060900,4836.7800000
BTC-USD,1,20181120,061000,4828.2500000
BTC-USD,1,20181120,061100,4828.2000000
BTC-USD,1,20181120,061200,4831.9200000
BTC-USD,1,20181120,061300,4834.0100000
BTC-USD,1,20181120,061400,4836.2900000
BTC-USD,1,20181120,061500,4840.5000000
BTC-USD,1,20181120,061600,4838.2100000
BTC-USD,1,20181120,061700,4838.0600000
BTC-USD,1,20181120,061800,4833.2200000
BTC-USD,1,20181120,061900,4826.5100000
BTC-USD,1,20181120,062000,4825.0500000
BTC-USD,1,20181120,062100,4825.0600000
BTC-USD,1,20181120,062200,4805.5800000
BTC-USD,1,20181120,062300,4805.5800000
BTC-USD,1,20181120,062400,4805.0100000
BTC-USD,1,20181120,062500,4805.0000000
BTC-USD,1,20181120,062600,4811.8400000
BTC-USD,1,20181120,062700,4815.2500000
BTC-USD,1,20181120,062800,4817.9000000
BTC-USD,1,20181120,062900,4817.9000000
BTC-USD,1,20181120,063000,4805.2000000
BTC-USD,1,20181120,063100,4804.1900000
BTC-USD,1,20181120,063200,4805.1700000
BTC-USD,1,20181120,063300,4797.9700000
BTC-USD,1,20181120,063400,4796.4500000
BTC-USD,1,20181120,063500,4791.9900000
BTC-USD,1,20181120,063600,4790.0100000
BTC-USD,1,20181120,063700,4788.9600000
BTC-USD,1,20181120,063800,4788.1000000
BTC-USD,1,20181120,063900,4783.7100000
BTC-USD,1,20181120,064000,4783.0000000
BTC-USD,1,20181120,064100,4794.1800000
BTC-USD,1,20181120,064200,4794.4500000
BTC-USD,1,20181120,064300,4796.9700000
BTC-USD,1,20181120,064400,4796.0800000
BTC-USD,1,20181120,064500,4799.9900000
BTC-USD,1,20181120,064600,4799.9900000
BTC-USD,1,20181120,064700,4800.0000000
BTC-USD,1,20181120,064800,4800.9600000
BTC-USD,1,20181120,064900,4804.9200000
BTC-USD,1,20181120,065000,4806.7800000
BTC-USD,1,20181120,065100,4804.9500000
BTC-USD,1,20181120,065200,4801.1100000
BTC-USD,1,20181120,065300,4804.0500000
BTC-USD,1,20181120,065400,4805.0000000
BTC-USD,1,20181120,065500,4806.9800000
BTC-USD,1,20181120,065600,4808.7700000
BTC-USD,1,20181120,065700,4806.4800000
BTC-USD,1,20181120,065800,4805.0000000
BTC-USD,1,20181120,065900,4805.0000000
BTC-USD,1,20181120,070000,4803.9900000
BTC-USD,1,20181120,070100,4795.7200000
BTC-USD,1,20181120,070200,4795.2700000
BTC-USD,1,20181120,070300,4794.5300000
BTC-USD,1,20181120,070400,4795.6000000
BTC-USD,1,20181120,070500,4800.8000000
BTC-USD,1,20181120,070600,4801.6300000
BTC-USD,1,20181120,070700,4802.9900000
BTC-USD,1,20181120,070800,4802.9900000
BTC-USD,1,20181120,070900,4812.9800000
BTC-USD,1,20181120,071000,4810.7800000
BTC-USD,1,20181120,071100,4819.6500000
BTC-USD,1,20181120,071200,4814.8000000
BTC-USD,1,20181120,071300,4809.7300000
BTC-USD,1,20181120,071400,4809.8300000
BTC-USD,1,20181120,071500,4812.3100000
BTC-USD,1,20181120,071600,4813.3600000
BTC-USD,1,20181120,071700,4813.0000000
BTC-USD,1,20181120,071800,4812.8800000
BTC-USD,1,20181120,071900,4812.0100000
BTC-USD,1,20181120,072000,4812.0100000
BTC-USD,1,20181120,072100,4807.8000000
BTC-USD,1,20181120,072200,4803.3600000
BTC-USD,1,20181120,072300,4803.0000000
BTC-USD,1,20181120,072400,4804.8400000
BTC-USD,1,20181120,072500,4801.5000000
BTC-USD,1,20181120,072600,4796.1200000
BTC-USD,1,20181120,072700,4795.8100000
BTC-USD,1,20181120,072800,4792.8800000
BTC-USD,1,20181120,072900,4795.8000000
BTC-USD,1,20181120,073000,4794.7700000
BTC-USD,1,20181120,073100,4794.7700000
BTC-USD,1,20181120,073200,4794.7700000
BTC-USD,1,20181120,073300,4790.4800000
BTC-USD,1,20181120,073400,4787.4900000
BTC-USD,1,20181120,073500,4769.4600000
BTC-USD,1,20181120,073600,4765.8000000
BTC-USD,1,20181120,073700,4765.3100000
BTC-USD,1,20181120,073800,4765.4400000
BTC-USD,1,20181120,073900,4756.7200000
BTC-USD,1,20181120,074000,4756.3100000
BTC-USD,1,20181120,074100,4755.0100000
BTC-USD,1,20181120,074200,4743.0000000
BTC-USD,1,20181120,074300,4738.0700000
BTC-USD,1,20181120,074400,4737.0000000
BTC-USD,1,20181120,074500,4735.7000000
BTC-USD,1,20181120,074600,4740.0600000
BTC-USD,1,20181120,074700,4742.0400000
BTC-USD,1,20181120,074800,4742.9800000
BTC-USD,1,20181120,074900,4736.9300000
BTC-USD,1,20181120,075000,4715.0200000
BTC-USD,1,20181120,075100,4720.0000000
BTC-USD,1,20181120,075200,4713.0000000
BTC-USD,1,20181120,075300,4681.0500000
BTC-USD,1,20181120,075400,4692.7100000
BTC-USD,1,20181120,075500,4688.8100000
BTC-USD,1,20181120,075600,4670.0000000
BTC-USD,1,20181120,075700,4659.0000000
BTC-USD,1,20181120,075800,4673.1200000
BTC-USD,1,20181120,075900,4664.2000000
BTC-USD,1,20181120,080000,4640.2100000
BTC-USD,1,20181120,080100,4655.1900000
BTC-USD,1,20181120,080200,4666.2800000
BTC-USD,1,20181120,080300,4672.3800000
BTC-USD,1,20181120,080400,4663.6800000
BTC-USD,1,20181120,080500,4661.2600000
BTC-USD,1,20181120,080600,4659.0000000
BTC-USD,1,20181120,080700,4661.0000000
BTC-USD,1,20181120,080800,4659.5500000
BTC-USD,1,20181120,080900,4642.6100000
BTC-USD,1,20181120,081000,4620.0100000
BTC-USD,1,20181120,081100,4614.6500000
BTC-USD,1,20181120,081200,4600.0500000
BTC-USD,1,20181120,081300,4604.0400000
BTC-USD,1,20181120,081400,4594.9000000
BTC-USD,1,20181120,081500,4579.4600000
BTC-USD,1,20181120,081600,4576.0100000
BTC-USD,1,20181120,081700,4586.3000000
BTC-USD,1,20181120,081800,4625.2400000
BTC-USD,1,20181120,081900,4630.5700000
BTC-USD,1,20181120,082000,4622.0200000
BTC-USD,1,20181120,082100,4633.1300000
BTC-USD,1,20181120,082200,4627.3100000
BTC-USD,1,20181120,082300,4625.0100000
BTC-USD,1,20181120,082400,4619.2500000
BTC-USD,1,20181120,082500,4609.9900000
BTC-USD,1,20181120,082600,4595.3600000
BTC-USD,1,20181120,082700,4595.3100000
BTC-USD,1,20181120,082800,4580.4500000
BTC-USD,1,20181120,082900,4563.4500000
BTC-USD,1,20181120,083000,4581.9500000
BTC-USD,1,20181120,083100,4617.5600000
BTC-USD,1,20181120,083200,4625.5000000
BTC-USD,1,20181120,083300,4621.3400000
BTC-USD,1,20181120,083400,4617.9700000
BTC-USD,1,20181120,083500,4608.3600000
BTC-USD,1,20181120,083600,4619.9400000
BTC-USD,1,20181120,083700,4613.1800000
BTC-USD,1,20181120,083800,4610.0000000
BTC-USD,1,20181120,083900,4610.2800000
BTC-USD,1,20181120,084000,4630.7200000
BTC-USD,1,20181120,084100,4658.1200000
BTC-USD,1,20181120,084200,4650.1100000
BTC-USD,1,20181120,084300,4635.2400000
BTC-USD,1,20181120,084400,4626.0800000
BTC-USD,1,20181120,084500,4628.2000000
BTC-USD,1,20181120,084600,4634.7900000
BTC-USD,1,20181120,084700,4632.9100000
BTC-USD,1,20181120,084800,4633.6400000
BTC-USD,1,20181120,084900,4622.1300000
BTC-USD,1,20181120,085000,4616.0000000
BTC-USD,1,20181120,085100,4605.0100000
BTC-USD,1,20181120,085200,4605.0100000
BTC-USD,1,20181120,085300,4610.0000000
BTC-USD,1,20181120,085400,4608.9600000
BTC-USD,1,20181120,085500,4604.7700000
BTC-USD,1,20181120,085600,4585.3600000
BTC-USD,1,20181120,085700,4583.2100000
BTC-USD,1,20181120,085800,4584.4700000
BTC-USD,1,20181120,085900,4587.9500000
BTC-USD,1,20181120,090000,4593.0100000
BTC-USD,1,20181120,090100,4592.0000000
BTC-USD,1,20181120,090200,4608.6900000
BTC-USD,1,20181120,090300,4598.7300000
BTC-USD,1,20181120,090400,4590.9400000
BTC-USD,1,20181120,090500,4586.9400000
BTC-USD,1,20181120,090600,4572.3200000
BTC-USD,1,20181120,090700,4574.0600000
BTC-USD,1,20181120,090800,4580.0000000
BTC-USD,1,20181120,090900,4573.9600000
BTC-USD,1,20181120,091000,4573.3700000
BTC-USD,1,20181120,091100,4558.3800000
BTC-USD,1,20181120,091200,4557.8600000
BTC-USD,1,20181120,091300,4542.9400000
BTC-USD,1,20181120,091400,4550.0200000
BTC-USD,1,20181120,091500,4564.3300000
BTC-USD,1,20181120,091600,4552.9000000
BTC-USD,1,20181120,091700,4542.4800000
BTC-USD,1,20181120,091800,4554.7700000
BTC-USD,1,20181120,091900,4560.0000000
BTC-USD,1,20181120,092000,4590.7500000
BTC-USD,1,20181120,092100,4584.3000000
BTC-USD,1,20181120,092200,4584.1100000
BTC-USD,1,20181120,092300,4576.9000000
BTC-USD,1,20181120,092400,4575.0100000
BTC-USD,1,20181120,092500,4604.3900000
BTC-USD,1,20181120,092600,4600.0000000
BTC-USD,1,20181120,092700,4605.3600000
BTC-USD,1,20181120,092800,4589.6500000
BTC-USD,1,20181120,092900,4586.0000000
BTC-USD,1,20181120,093000,4593.9100000
BTC-USD,1,20181120,093100,4594.3600000
BTC-USD,1,20181120,093200,4594.4500000
BTC-USD,1,20181120,093300,4587.7600000
BTC-USD,1,20181120,093400,4576.7000000
BTC-USD,1,20181120,093500,4570.0200000
BTC-USD,1,20181120,093600,4570.5500000
BTC-USD,1,20181120,093700,4561.5200000
BTC-USD,1,20181120,093800,4560.6200000
BTC-USD,1,20181120,093900,4540.6600000
BTC-USD,1,20181120,094000,4544.4100000
BTC-USD,1,20181120,094100,4546.9600000
BTC-USD,1,20181120,094200,4534.9900000
BTC-USD,1,20181120,094300,4553.6400000
BTC-USD,1,20181120,094400,4560.0000000
BTC-USD,1,20181120,094500,4559.1500000
BTC-USD,1,20181120,094600,4555.6700000
BTC-USD,1,20181120,094700,4541.3300000
BTC-USD,1,20181120,094800,4540.1300000
BTC-USD,1,20181120,094900,4521.4200000
BTC-USD,1,20181120,095000,4503.3900000
BTC-USD,1,20181120,095100,4506.6700000
BTC-USD,1,20181120,095200,4493.5100000
BTC-USD,1,20181120,095300,4492.6800000
BTC-USD,1,20181120,095400,4509.1700000
BTC-USD,1,20181120,095500,4510.2900000
BTC-USD,1,20181120,095600,4497.0000000
BTC-USD,1,20181120,095700,4509.9800000
BTC-USD,1,20181120,095800,4521.5700000
BTC-USD,1,20181120,095900,4585.0800000
BTC-USD,1,20181120,100000,4591.2600000
BTC-USD,1,20181120,100100,4586.3400000
BTC-USD,1,20181120,100200,4579.7100000
BTC-USD,1,20181120,100300,4573.7200000
BTC-USD,1,20181120,100400,4555.8300000
BTC-USD,1,20181120,100500,4559.2800000
