<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
BTC-USD,1,20180720,012300,7464.7400000
BTC-USD,1,20180720,012400,7464.7300000
BTC-USD,1,20180720,012500,7469.5000000
BTC-USD,1,20180720,012600,7469.5000000
BTC-USD,1,20180720,012700,7469.4900000
BTC-USD,1,20180720,012800,7469.5000000
BTC-USD,1,20180720,012900,7469.5000000
BTC-USD,1,20180720,013000,7469.5000000
BTC-USD,1,20180720,013100,7469.5000000
BTC-USD,1,20180720,013200,7469.5100000
BTC-USD,1,20180720,013300,7475.0000000
BTC-USD,1,20180720,013400,7474.9900000
BTC-USD,1,20180720,013500,7500.0000000
BTC-USD,1,20180720,013600,7495.1700000
BTC-USD,1,20180720,013700,7499.0100000
BTC-USD,1,20180720,013800,7504.7400000
BTC-USD,1,20180720,013900,7560.4100000
BTC-USD,1,20180720,014000,7530.7200000
BTC-USD,1,20180720,014100,7499.4600000
BTC-USD,1,20180720,014200,7494.3000000
BTC-USD,1,20180720,014300,7497.7600000
BTC-USD,1,20180720,014400,7496.0300000
BTC-USD,1,20180720,014500,7497.8000000
BTC-USD,1,20180720,014600,7489.3600000
BTC-USD,1,20180720,014700,7468.9200000
BTC-USD,1,20180720,014800,7478.0500000
BTC-USD,1,20180720,014900,7484.9900000
BTC-USD,1,20180720,015000,7489.1900000
BTC-USD,1,20180720,015100,7485.0000000
BTC-USD,1,20180720,015200,7480.7700000
BTC-USD,1,20180720,015300,7480.7700000
BTC-USD,1,20180720,015400,7475.8500000
BTC-USD,1,20180720,015500,7475.7400000
BTC-USD,1,20180720,015600,7481.6900000
BTC-USD,1,20180720,015700,7481.6900000
BTC-USD,1,20180720,015800,7479.0100000
BTC-USD,1,20180720,015900,7479.0200000
BTC-USD,1,20180720,020000,7479.0200000
BTC-USD,1,20180720,020100,7485.2700000
BTC-USD,1,20180720,020200,7485.0400000
BTC-USD,1,20180720,020300,7489.9800000
BTC-USD,1,20180720,020400,7497.0400000
BTC-USD,1,20180720,020500,7499.0000000
BTC-USD,1,20180720,020600,7496.5100000
BTC-USD,1,20180720,020700,7485.0000000
BTC-USD,1,20180720,020800,7485.0100000
BTC-USD,1,20180720,020900,7485.0000000
BTC-USD,1,20180720,021000,7485.0100000
BTC-USD,1,20180720,021100,7485.0100000
BTC-USD,1,20180720,021200,7485.0000000
BTC-USD,1,20180720,021300,7480.0100000
BTC-USD,1,20180720,021400,7480.0000000
BTC-USD,1,20180720,021500,7455.2400000
BTC-USD,1,20180720,021600,7436.2900000
BTC-USD,1,20180720,021700,7440.0000000
BTC-USD,1,20180720,021800,7445.0200000
BTC-USD,1,20180720,021900,7441.4900000
BTC-USD,1,20180720,022000,7441.4900000
BTC-USD,1,20180720,022100,7441.4900000
BTC-USD,1,20180720,022200,7436.0000000
BTC-USD,1,20180720,022300,7435.0300000
BTC-USD,1,20180720,022400,7435.0100000
BTC-USD,1,20180720,022500,7440.0000000
BTC-USD,1,20180720,022600,7440.0000000
BTC-USD,1,20180720,022700,7454.9900000
BTC-USD,1,20180720,022800,7460.0000000
BTC-USD,1,20180720,022900,7460.0000000
BTC-USD,1,20180720,023000,7460.0000000
BTC-USD,1,20180720,023100,7459.9900000
BTC-USD,1,20180720,023200,7460.0000000
BTC-USD,1,20180720,023300,7459.9900000
BTC-USD,1,20180720,023400,7460.8100000
BTC-USD,1,20180720,023500,7469.0000000
BTC-USD,1,20180720,023600,7468.9900000
BTC-USD,1,20180720,023700,7469.0000000
BTC-USD,1,20180720,023800,7463.9700000
BTC-USD,1,20180720,023900,7463.9700000
BTC-USD,1,20180720,024000,7463.9700000
BTC-USD,1,20180720,024100,7468.9700000
BTC-USD,1,20180720,024200,7468.9900000
BTC-USD,1,20180720,024300,7475.0500000
BTC-USD,1,20180720,024400,7479.9800000
BTC-USD,1,20180720,024500,7479.0800000
BTC-USD,1,20180720,024600,7479.0800000
BTC-USD,1,20180720,024700,7477.7200000
BTC-USD,1,20180720,024800,7473.3000000
BTC-USD,1,20180720,024900,7468.7000000
BTC-USD,1,20180720,025000,7468.7100000
BTC-USD,1,20180720,025100,7477.6300000
BTC-USD,1,20180720,025200,7467.7400000
BTC-USD,1,20180720,025300,7469.8400000
BTC-USD,1,20180720,025400,7467.7500000
BTC-USD,1,20180720,025500,7464.0000000
BTC-USD,1,20180720,025600,7466.0000000
BTC-USD,1,20180720,025700,7470.0000000
BTC-USD,1,20180720,025800,7467.9900000
BTC-USD,1,20180720,025900,7467.9900000
BTC-USD,1,20180720,030000,7470.0100000
BTC-USD,1,20180720,030100,7472.2900000
BTC-USD,1,20180720,030200,7472.0100000
BTC-USD,1,20180720,030300,7455.8900000
BTC-USD,1,20180720,030400,7447.7800000
BTC-USD,1,20180720,030500,7441.7800000
BTC-USD,1,20180720,030600,7440.0000000
BTC-USD,1,20180720,030700,7440.0100000
BTC-USD,1,20180720,030800,7426.9400000
BTC-USD,1,20180720,030900,7426.9500000
BTC-USD,1,20180720,031000,7425.0100000
BTC-USD,1,20180720,031100,7425.0100000
BTC-USD,1,20180720,031200,7425.0100000
BTC-USD,1,20180720,031300,7410.4500000
BTC-USD,1,20180720,031400,7403.9900000
BTC-USD,1,20180720,031500,7394.8800000
BTC-USD,1,20180720,031600,7399.9500000
BTC-USD,1,20180720,031700,7406.5100000
BTC-USD,1,20180720,031800,7408.9600000
BTC-USD,1,20180720,031900,7408.9600000
BTC-USD,1,20180720,032000,7414.0000000
BTC-USD,1,20180720,032100,7419.2500000
BTC-USD,1,20180720,032200,7423.0100000
BTC-USD,1,20180720,032300,7420.0100000
BTC-USD,1,20180720,032400,7420.0100000
BTC-USD,1,20180720,032500,7420.0000000
BTC-USD,1,20180720,032600,7422.6900000
BTC-USD,1,20180720,032700,7425.0000000
BTC-USD,1,20180720,032800,7424.6200000
BTC-USD,1,20180720,032900,7420.0100000
BTC-USD,1,20180720,033000,7400.0100000
BTC-USD,1,20180720,033100,7400.0100000
BTC-USD,1,20180720,033200,7400.0100000
BTC-USD,1,20180720,033300,7381.8500000
BTC-USD,1,20180720,033400,7381.0000000
BTC-USD,1,20180720,033500,7397.9900000
BTC-USD,1,20180720,033600,7392.2100000
BTC-USD,1,20180720,033700,7395.0300000
BTC-USD,1,20180720,033800,7387.5900000
BTC-USD,1,20180720,033900,7386.8400000
BTC-USD,1,20180720,034000,7382.6400000
BTC-USD,1,20180720,034100,7382.5000000
BTC-USD,1,20180720,034200,7394.9900000
BTC-USD,1,20180720,034300,7397.0100000
BTC-USD,1,20180720,034400,7404.5000000
BTC-USD,1,20180720,034500,7412.0300000
BTC-USD,1,20180720,034600,7416.9900000
BTC-USD,1,20180720,034700,7417.0000000
BTC-USD,1,20180720,034800,7417.0000000
BTC-USD,1,20180720,034900,7417.0000000
BTC-USD,1,20180720,035000,7417.0000000
BTC-USD,1,20180720,035100,7416.9900000
BTC-USD,1,20180720,035200,7417.0000000
BTC-USD,1,20180720,035300,7417.0000000
BTC-USD,1,20180720,035400,7420.0000000
BTC-USD,1,20180720,035500,7416.9900000
BTC-USD,1,20180720,035600,7417.0000000
BTC-USD,1,20180720,035700,7417.0000000
BTC-USD,1,20180720,035800,7411.9600000
BTC-USD,1,20180720,035900,7400.9500000
BTC-USD,1,20180720,040000,7405.0400000
BTC-USD,1,20180720,040100,7405.0400000
BTC-USD,1,20180720,040200,7405.0300000
BTC-USD,1,20180720,040300,7400.0200000
BTC-USD,1,20180720,040400,7395.0400000
BTC-USD,1,20180720,040500,7395.0000000
BTC-USD,1,20180720,040600,7395.0200000
BTC-USD,1,20180720,040700,7398.8000000
BTC-USD,1,20180720,040800,7400.0000000
BTC-USD,1,20180720,040900,7408.8600000
BTC-USD,1,20180720,041000,7403.8400000
BTC-USD,1,20180720,041100,7408.2900000
BTC-USD,1,20180720,041200,7404.8100000
BTC-USD,1,20180720,041300,7405.0300000
BTC-USD,1,20180720,041400,7405.0300000
BTC-USD,1,20180720,041500,7409.7000000
BTC-USD,1,20180720,041600,7409.9000000
BTC-USD,1,20180720,041700,7411.2600000
BTC-USD,1,20180720,041800,7427.1300000
BTC-USD,1,20180720,041900,7432.0000000
BTC-USD,1,20180720,042000,7434.6000000
BTC-USD,1,20180720,042100,7434.6000000
BTC-USD,1,20180720,042200,7440.0000000
BTC-USD,1,20180720,042300,7442.5400000
BTC-USD,1,20180720,042400,7442.8700000
BTC-USD,1,20180720,042500,7442.8600000
BTC-USD,1,20180720,042600,7435.0100000
BTC-USD,1,20180720,042700,7435.0000000
BTC-USD,1,20180720,042800,7435.0000000
BTC-USD,1,20180720,042900,7430.7700000
BTC-USD,1,20180720,043000,7430.0000000
BTC-USD,1,20180720,043100,7430.0200000
BTC-USD,1,20180720,043200,7430.0200000
BTC-USD,1,20180720,043300,7426.1600000
BTC-USD,1,20180720,043400,7429.4400000
BTC-USD,1,20180720,043500,7429.4400000
BTC-USD,1,20180720,043600,7430.0000000
BTC-USD,1,20180720,043700,7442.9500000
BTC-USD,1,20180720,043800,7442.9500000
BTC-USD,1,20180720,043900,7441.0400000
BTC-USD,1,20180720,044000,7441.0000000
BTC-USD,1,20180720,044100,7436.0000000
BTC-USD,1,20180720,044200,7436.0100000
BTC-USD,1,20180720,044300,7436.0100000
BTC-USD,1,20180720,044400,7436.3900000
BTC-USD,1,20180720,044500,7436.7700000
BTC-USD,1,20180720,044600,7436.7700000
BTC-USD,1,20180720,044700,7436.7800000
BTC-USD,1,20180720,044800,7436.7800000
BTC-USD,1,20180720,044900,7436.7600000
BTC-USD,1,20180720,045000,7436.7700000
BTC-USD,1,20180720,045100,7440.0000000
BTC-USD,1,20180720,045200,7441.8300000
BTC-USD,1,20180720,045300,7442.9500000
BTC-USD,1,20180720,045400,7443.0000000
BTC-USD,1,20180720,045500,7443.0000000
BTC-USD,1,20180720,045600,7445.6900000
BTC-USD,1,20180720,045700,7452.0200000
BTC-USD,1,20180720,045800,7450.0100000
BTC-USD,1,20180720,045900,7454.0500000
BTC-USD,1,20180720,050000,7457.2900000
BTC-USD,1,20180720,050100,7457.2800000
BTC-USD,1,20180720,050200,7452.0100000
BTC-USD,1,20180720,050300,7446.4600000
BTC-USD,1,20180720,050400,7446.4600000
BTC-USD,1,20180720,050500,7458.6000000
BTC-USD,1,20180720,050600,7458.9900000
BTC-USD,1,20180720,050700,7459.0000000
BTC-USD,1,20180720,050800,7463.1200000
BTC-USD,1,20180720,050900,7468.6500000
BTC-USD,1,20180720,051000,7467.0100000
BTC-USD,1,20180720,051100,7469.9900000
BTC-USD,1,20180720,051200,7467.5200000
BTC-USD,1,20180720,051300,7467.1700000
BTC-USD,1,20180720,051400,7467.0100000
BTC-USD,1,20180720,051500,7467.0100000
BTC-USD,1,20180720,051600,7461.9700000
BTC-USD,1,20180720,051700,7459.9800000
BTC-USD,1,20180720,051800,7459.9800000
BTC-USD,1,20180720,051900,7460.0000000
BTC-USD,1,20180720,052000,7454.5500000
BTC-USD,1,20180720,052100,7456.4100000
BTC-USD,1,20180720,052200,7455.9500000
BTC-USD,1,20180720,052300,7453.7500000
BTC-USD,1,20180720,052400,7453.7500000
BTC-USD,1,20180720,052500,7453.7400000
BTC-USD,1,20180720,052600,7453.7500000
BTC-USD,1,20180720,052700,7453.7500000
BTC-USD,1,20180720,052800,7450.0100000
BTC-USD,1,20180720,052900,7448.1300000
BTC-USD,1,20180720,053000,7447.0600000
BTC-USD,1,20180720,053100,7445.0100000
BTC-USD,1,20180720,053200,7447.9900000
BTC-USD,1,20180720,053300,7448.0000000
BTC-USD,1,20180720,053400,7448.0000000
BTC-USD,1,20180720,053500,7448.0000000
BTC-USD,1,20180720,053600,7447.9900000
BTC-USD,1,20180720,053700,7448.0000000
BTC-USD,1,20180720,053800,7447.9900000
BTC-USD,1,20180720,053900,7448.0000000
BTC-USD,1,20180720,054000,7456.0000000
BTC-USD,1,20180720,054100,7451.6600000
BTC-USD,1,20180720,054200,7449.0000000
BTC-USD,1,20180720,054300,7450.1400000
BTC-USD,1,20180720,054400,7452.4000000
BTC-USD,1,20180720,054500,7456.2400000
BTC-USD,1,20180720,054600,7454.7800000
BTC-USD,1,20180720,054700,7454.9800000
BTC-USD,1,20180720,054800,7456.3800000
BTC-USD,1,20180720,054900,7459.0000000
BTC-USD,1,20180720,055000,7459.0000000
BTC-USD,1,20180720,055100,7462.7400000
BTC-USD,1,20180720,055200,7459.6100000
BTC-USD,1,20180720,055300,7460.7600000
BTC-USD,1,20180720,055400,7461.9900000
BTC-USD,1,20180720,055500,7459.9700000
BTC-USD,1,20180720,055600,7459.9700000
BTC-USD,1,20180720,055700,7459.0100000
BTC-USD,1,20180720,055800,7457.3100000
BTC-USD,1,20180720,055900,7457.0100000
BTC-USD,1,20180720,060000,7454.2200000
BTC-USD,1,20180720,060100,7457.0000000
BTC-USD,1,20180720,060200,7454.2000000
BTC-USD,1,20180720,060300,7454.0400000
BTC-USD,1,20180720,060400,7452.7100000
BTC-USD,1,20180720,060500,7452.7100000
BTC-USD,1,20180720,060600,7452.7100000
BTC-USD,1,20180720,060700,7449.2900000
BTC-USD,1,20180720,060800,7450.9100000
BTC-USD,1,20180720,060900,7450.8900000
BTC-USD,1,20180720,061000,7450.6300000
BTC-USD,1,20180720,061100,7448.3600000
BTC-USD,1,20180720,061200,7448.0000000
BTC-USD,1,20180720,061300,7447.3900000
BTC-USD,1,20180720,061400,7446.4400000
BTC-USD,1,20180720,061500,7445.4600000
BTC-USD,1,20180720,061600,7445.4600000
BTC-USD,1,20180720,061700,7445.4700000
BTC-USD,1,20180720,061800,7452.8500000
BTC-USD,1,20180720,061900,7452.8500000
BTC-USD,1,20180720,062000,7452.8100000
BTC-USD,1,20180720,062100,7449.7200000
BTC-USD,1,20180720,062200,7445.3200000
BTC-USD,1,20180720,062300,7443.7000000
BTC-USD,1,20180720,062400,7442.5300000
BTC-USD,1,20180720,062500,7443.4400000
BTC-USD,1,20180720,062600,7442.5100000
BTC-USD,1,20180720,062700,7442.5100000
BTC-USD,1,20180720,062800,7442.5100000
BTC-USD,1,20180720,062900,7442.5100000
BTC-USD,1,20180720,063000,7436.0100000
BTC-USD,1,20180720,063100,7441.3300000
BTC-USD,1,20180720,063200,7441.3200000
BTC-USD,1,20180720,063300,7441.3300000
BTC-USD,1,20180720,063400,7441.3300000
BTC-USD,1,20180720,063500,7441.3300000
BTC-USD,1,20180720,063600,7441.3300000
BTC-USD,1,20180720,063700,7446.3600000
BTC-USD,1,20180720,063800,7461.4000000
BTC-USD,1,20180720,063900,7461.4000000
BTC-USD,1,20180720,064000,7461.4000000
BTC-USD,1,20180720,064100,7456.3700000
BTC-USD,1,20180720,064200,7460.0100000
BTC-USD,1,20180720,064300,7461.4000000
BTC-USD,1,20180720,064400,7460.0100000
BTC-USD,1,20180720,064500,7456.2400000
BTC-USD,1,20180720,064600,7453.8900000
BTC-USD,1,20180720,064700,7453.0400000
BTC-USD,1,20180720,064800,7452.4100000
BTC-USD,1,20180720,064900,7457.5100000
BTC-USD,1,20180720,065000,7455.7200000
BTC-USD,1,20180720,065100,7457.0600000
BTC-USD,1,20180720,065200,7457.0500000
BTC-USD,1,20180720,065300,7457.0500000
BTC-USD,1,20180720,065400,7457.0600000
BTC-USD,1,20180720,065500,7457.0600000
BTC-USD,1,20180720,065600,7457.0600000
BTC-USD,1,20180720,065700,7457.0500000
BTC-USD,1,20180720,065800,7457.0600000
BTC-USD,1,20180720,065900,7456.1400000
BTC-USD,1,20180720,070000,7456.1400000
BTC-USD,1,20180720,070100,7456.1400000
BTC-USD,1,20180720,070200,7453.9700000
BTC-USD,1,20180720,070300,7451.8100000
BTC-USD,1,20180720,070400,7450.0100000
BTC-USD,1,20180720,070500,7450.0100000
BTC-USD,1,20180720,070600,7450.0000000
BTC-USD,1,20180720,070700,7450.0100000
BTC-USD,1,20180720,070800,7449.2400000
BTC-USD,1,20180720,070900,7447.6500000
BTC-USD,1,20180720,071000,7445.2400000
BTC-USD,1,20180720,071100,7448.4500000
BTC-USD,1,20180720,071200,7448.4100000
BTC-USD,1,20180720,071300,7448.0800000
BTC-USD,1,20180720,071400,7448.0800000
BTC-USD,1,20180720,071500,7445.0100000
BTC-USD,1,20180720,071600,7441.3300000
BTC-USD,1,20180720,071700,7440.4400000
BTC-USD,1,20180720,071800,7439.6900000
BTC-USD,1,20180720,071900,7441.3100000
BTC-USD,1,20180720,072000,7441.3200000
BTC-USD,1,20180720,072100,7441.3200000
BTC-USD,1,20180720,072200,7441.3100000
BTC-USD,1,20180720,072300,7441.3200000
BTC-USD,1,20180720,072400,7441.3200000
BTC-USD,1,20180720,072500,7441.3200000
BTC-USD,1,20180720,072600,7439.0000000
BTC-USD,1,20180720,072700,7441.3200000
BTC-USD,1,20180720,072800,7441.3100000
BTC-USD,1,20180720,072900,7441.3100000
BTC-USD,1,20180720,073000,7441.3100000
BTC-USD,1,20180720,073100,7441.3100000
BTC-USD,1,20180720,073200,7441.3000000
BTC-USD,1,20180720,073300,7441.3100000
BTC-USD,1,20180720,073400,7441.3000000
BTC-USD,1,20180720,073500,7441.3100000
BTC-USD,1,20180720,073600,7441.3000000
BTC-USD,1,20180720,073700,7441.3000000
BTC-USD,1,20180720,073800,7441.3100000
BTC-USD,1,20180720,073900,7441.3100000
BTC-USD,1,20180720,074000,7441.3100000
BTC-USD,1,20180720,074100,7441.3100000
BTC-USD,1,20180720,074200,7445.0000000
BTC-USD,1,20180720,074300,7445.0000000
BTC-USD,1,20180720,074400,7444.9900000
BTC-USD,1,20180720,074500,7445.0000000
BTC-USD,1,20180720,074600,7441.3000000
BTC-USD,1,20180720,074700,7441.3000000
BTC-USD,1,20180720,074800,7441.3100000
BTC-USD,1,20180720,074900,7441.3100000
BTC-USD,1,20180720,075000,7441.3000000
BTC-USD,1,20180720,075100,7441.3100000
BTC-USD,1,20180720,075200,7441.3000000
BTC-USD,1,20180720,075300,7441.3100000
BTC-USD,1,20180720,075400,7441.3000000
BTC-USD,1,20180720,075500,7441.3100000
BTC-USD,1,20180720,075600,7441.3100000
BTC-USD,1,20180720,075700,7441.3100000
BTC-USD,1,20180720,075800,7441.3100000
BTC-USD,1,20180720,075900,7441.3100000
BTC-USD,1,20180720,080000,7441.3100000
BTC-USD,1,20180720,080100,7441.3000000
BTC-USD,1,20180720,080200,7445.0000000
BTC-USD,1,20180720,080300,7445.0000000
BTC-USD,1,20180720,080400,7445.0000000
BTC-USD,1,20180720,080500,7444.9900000
BTC-USD,1,20180720,080600,7444.9900000
BTC-USD,1,20180720,080700,7444.9900000
BTC-USD,1,20180720,080800,7445.0000000
BTC-USD,1,20180720,080900,7445.0000000
BTC-USD,1,20180720,081000,7445.0000000
BTC-USD,1,20180720,081100,7445.0000000
BTC-USD,1,20180720,081200,7445.0000000
BTC-USD,1,20180720,081300,7445.0000000
BTC-USD,1,20180720,081400,7444.9900000
BTC-USD,1,20180720,081500,7445.0000000
BTC-USD,1,20180720,081600,7445.0000000
BTC-USD,1,20180720,081700,7445.0000000
BTC-USD,1,20180720,081800,7444.9900000
BTC-USD,1,20180720,081900,7445.0000000
BTC-USD,1,20180720,082000,7444.9900000
BTC-USD,1,20180720,082100,7445.0000000
BTC-USD,1,20180720,082200,7444.9800000
BTC-USD,1,20180720,082300,7444.9800000
BTC-USD,1,20180720,082400,7444.9900000
BTC-USD,1,20180720,082500,7445.0000000
BTC-USD,1,20180720,082600,7445.0000000
BTC-USD,1,20180720,082700,7444.9900000
BTC-USD,1,20180720,082800,7444.9900000
BTC-USD,1,20180720,082900,7444.9900000
BTC-USD,1,20180720,083000,7444.9900000
BTC-USD,1,20180720,083100,7444.9900000
BTC-USD,1,20180720,083200,7444.9900000
BTC-USD,1,20180720,083300,7444.9900000
BTC-USD,1,20180720,083400,7435.9200000
BTC-USD,1,20180720,083500,7435.2800000
BTC-USD,1,20180720,083600,7429.2400000
BTC-USD,1,20180720,083700,7429.2400000
BTC-USD,1,20180720,083800,7425.8600000
BTC-USD,1,20180720,083900,7424.1100000
BTC-USD,1,20180720,084000,7416.3100000
BTC-USD,1,20180720,084100,7416.3000000
BTC-USD,1,20180720,084200,7425.0000000
BTC-USD,1,20180720,084300,7424.3000000
BTC-USD,1,20180720,084400,7422.2400000
BTC-USD,1,20180720,084500,7422.2400000
BTC-USD,1,20180720,084600,7420.8800000
BTC-USD,1,20180720,084700,7420.9500000
BTC-USD,1,20180720,084800,7428.0000000
BTC-USD,1,20180720,084900,7428.8500000
BTC-USD,1,20180720,085000,7428.8400000
BTC-USD,1,20180720,085100,7421.6200000
BTC-USD,1,20180720,085200,7422.5500000
BTC-USD,1,20180720,085300,7421.5400000
BTC-USD,1,20180720,085400,7420.3800000
BTC-USD,1,20180720,085500,7422.5500000
BTC-USD,1,20180720,085600,7425.0000000
BTC-USD,1,20180720,085700,7422.4100000
BTC-USD,1,20180720,085800,7415.9900000
BTC-USD,1,20180720,085900,7418.9100000
BTC-USD,1,20180720,090000,7418.6500000
BTC-USD,1,20180720,090100,7412.7000000
BTC-USD,1,20180720,090200,7411.2600000
BTC-USD,1,20180720,090300,7412.7200000
BTC-USD,1,20180720,090400,7416.5700000
BTC-USD,1,20180720,090500,7417.4700000
BTC-USD,1,20180720,090600,7419.9700000
BTC-USD,1,20180720,090700,7422.1100000
BTC-USD,1,20180720,090800,7422.1200000
BTC-USD,1,20180720,090900,7419.9900000
BTC-USD,1,20180720,091000,7417.4800000
BTC-USD,1,20180720,091100,7417.4800000
BTC-USD,1,20180720,091200,7418.0000000
BTC-USD,1,20180720,091300,7417.4900000
BTC-USD,1,20180720,091400,7417.4800000
BTC-USD,1,20180720,091500,7422.0800000
BTC-USD,1,20180720,091600,7423.8200000
BTC-USD,1,20180720,091700,7424.9900000
BTC-USD,1,20180720,091800,7424.9900000
BTC-USD,1,20180720,091900,7425.0000000
BTC-USD,1,20180720,092000,7425.0000000
BTC-USD,1,20180720,092100,7419.9900000
BTC-USD,1,20180720,092200,7419.9700000
BTC-USD,1,20180720,092300,7419.9800000
BTC-USD,1,20180720,092400,7419.9700000
BTC-USD,1,20180720,092500,7420.0000000
BTC-USD,1,20180720,092600,7420.0000000
BTC-USD,1,20180720,092700,7419.0800000
BTC-USD,1,20180720,092800,7419.0900000
BTC-USD,1,20180720,092900,7419.1000000
BTC-USD,1,20180720,093000,7419.0900000
BTC-USD,1,20180720,093100,7418.0300000
BTC-USD,1,20180720,093200,7418.0200000
BTC-USD,1,20180720,093300,7418.0300000
BTC-USD,1,20180720,093400,7418.0200000
BTC-USD,1,20180720,093500,7418.0300000
BTC-USD,1,20180720,093600,7418.0200000
BTC-USD,1,20180720,093700,7418.0300000
BTC-USD,1,20180720,093800,7418.0200000
BTC-USD,1,20180720,093900,7401.9200000
BTC-USD,1,20180720,094000,7400.0100000
BTC-USD,1,20180720,094100,7378.0000000
BTC-USD,1,20180720,094200,7378.2700000
BTC-USD,1,20180720,094300,7382.0000000
BTC-USD,1,20180720,094400,7394.3100000
BTC-USD,1,20180720,094500,7395.1200000
BTC-USD,1,20180720,094600,7383.3200000
BTC-USD,1,20180720,094700,7378.2800000
BTC-USD,1,20180720,094800,7388.0200000
BTC-USD,1,20180720,094900,7388.0200000
BTC-USD,1,20180720,095000,7381.6700000
BTC-USD,1,20180720,095100,7358.6000000
BTC-USD,1,20180720,095200,7370.8600000
BTC-USD,1,20180720,095300,7365.2300000
BTC-USD,1,20180720,095400,7376.7900000
BTC-USD,1,20180720,095500,7377.6700000
BTC-USD,1,20180720,095600,7374.9700000
BTC-USD,1,20180720,095700,7378.4200000
BTC-USD,1,20180720,095800,7381.6700000
BTC-USD,1,20180720,095900,7381.6700000
BTC-USD,1,20180720,100000,7379.6700000
BTC-USD,1,20180720,100100,7367.1600000
BTC-USD,1,20180720,100200,7365.0100000
BTC-USD,1,20180720,100300,7363.4500000
BTC-USD,1,20180720,100400,7365.6000000
BTC-USD,1,20180720,100500,7372.3000000
