<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
BTC-USD,1,20180920,020300,6385.3500000
BTC-USD,1,20180920,020400,6375.0800000
BTC-USD,1,20180920,020500,6384.2700000
BTC-USD,1,20180920,020600,6381.0100000
BTC-USD,1,20180920,020700,6378.6000000
BTC-USD,1,20180920,020800,6375.5700000
BTC-USD,1,20180920,020900,6378.6000000
BTC-USD,1,20180920,021000,6381.0000000
BTC-USD,1,20180920,021100,6382.5300000
BTC-USD,1,20180920,021200,6384.0200000
BTC-USD,1,20180920,021300,6384.6600000
BTC-USD,1,20180920,021400,6385.3500000
BTC-USD,1,20180920,021500,6385.3500000
BTC-USD,1,20180920,021600,6385.3500000
BTC-USD,1,20180920,021700,6385.3600000
BTC-USD,1,20180920,021800,6388.5000000
BTC-USD,1,20180920,021900,6384.0200000
BTC-USD,1,20180920,022000,6384.0100000
BTC-USD,1,20180920,022100,6380.5000000
BTC-USD,1,20180920,022200,6381.4700000
BTC-USD,1,20180920,022300,6384.0500000
BTC-USD,1,20180920,022400,6387.0400000
BTC-USD,1,20180920,022500,6387.0500000
BTC-USD,1,20180920,022600,6387.0500000
BTC-USD,1,20180920,022700,6384.7400000
BTC-USD,1,20180920,022800,6384.0000000
BTC-USD,1,20180920,022900,6386.9500000
BTC-USD,1,20180920,023000,6384.0200000
BTC-USD,1,20180920,023100,6386.8400000
BTC-USD,1,20180920,023200,6388.0000000
BTC-USD,1,20180920,023300,6387.9900000
BTC-USD,1,20180920,023400,6386.9400000
BTC-USD,1,20180920,023500,6384.0200000
BTC-USD,1,20180920,023600,6387.0000000
BTC-USD,1,20180920,023700,6387.0000000
BTC-USD,1,20180920,023800,6384.0100000
BTC-USD,1,20180920,023900,6384.0200000
BTC-USD,1,20180920,024000,6384.0200000
BTC-USD,1,20180920,024100,6384.0200000
BTC-USD,1,20180920,024200,6384.0100000
BTC-USD,1,20180920,024300,6380.0100000
BTC-USD,1,20180920,024400,6380.0100000
BTC-USD,1,20180920,024500,6377.7800000
BTC-USD,1,20180920,024600,6377.7700000
BTC-USD,1,20180920,024700,6378.9400000
BTC-USD,1,20180920,024800,6378.9500000
BTC-USD,1,20180920,024900,6378.9500000
BTC-USD,1,20180920,025000,6378.9400000
BTC-USD,1,20180920,025100,6377.0600000
BTC-USD,1,20180920,025200,6374.4800000
BTC-USD,1,20180920,025300,6378.9900000
BTC-USD,1,20180920,025400,6379.0000000
BTC-USD,1,20180920,025500,6381.9200000
BTC-USD,1,20180920,025600,6384.2700000
BTC-USD,1,20180920,025700,6384.3800000
BTC-USD,1,20180920,025800,6384.9500000
BTC-USD,1,20180920,025900,6385.0000000
BTC-USD,1,20180920,030000,6386.9400000
BTC-USD,1,20180920,030100,6389.6600000
BTC-USD,1,20180920,030200,6383.3900000
BTC-USD,1,20180920,030300,6391.9800000
BTC-USD,1,20180920,030400,6394.5800000
BTC-USD,1,20180920,030500,6398.2500000
BTC-USD,1,20180920,030600,6397.5400000
BTC-USD,1,20180920,030700,6397.5400000
BTC-USD,1,20180920,030800,6397.5300000
BTC-USD,1,20180920,030900,6397.5400000
BTC-USD,1,20180920,031000,6397.5400000
BTC-USD,1,20180920,031100,6397.0500000
BTC-USD,1,20180920,031200,6396.2600000
BTC-USD,1,20180920,031300,6391.4200000
BTC-USD,1,20180920,031400,6391.4200000
BTC-USD,1,20180920,031500,6391.4100000
BTC-USD,1,20180920,031600,6391.4100000
BTC-USD,1,20180920,031700,6391.4100000
BTC-USD,1,20180920,031800,6395.9600000
BTC-USD,1,20180920,031900,6395.9500000
BTC-USD,1,20180920,032000,6395.9500000
BTC-USD,1,20180920,032100,6395.9600000
BTC-USD,1,20180920,032200,6393.7700000
BTC-USD,1,20180920,032300,6393.7700000
BTC-USD,1,20180920,032400,6395.9600000
BTC-USD,1,20180920,032500,6395.9500000
BTC-USD,1,20180920,032600,6395.9600000
BTC-USD,1,20180920,032700,6395.9500000
BTC-USD,1,20180920,032800,6395.9600000
BTC-USD,1,20180920,032900,6395.9600000
BTC-USD,1,20180920,033000,6392.4800000
BTC-USD,1,20180920,033100,6395.4900000
BTC-USD,1,20180920,033200,6395.5400000
BTC-USD,1,20180920,033300,6395.5400000
BTC-USD,1,20180920,033400,6396.5700000
BTC-USD,1,20180920,033500,6395.5400000
BTC-USD,1,20180920,033600,6395.5400000
BTC-USD,1,20180920,033700,6396.5800000
BTC-USD,1,20180920,033800,6398.3900000
BTC-USD,1,20180920,033900,6398.4000000
BTC-USD,1,20180920,034000,6398.4000000
BTC-USD,1,20180920,034100,6406.5200000
BTC-USD,1,20180920,034200,6408.8800000
BTC-USD,1,20180920,034300,6408.8700000
BTC-USD,1,20180920,034400,6410.1400000
BTC-USD,1,20180920,034500,6414.0000000
BTC-USD,1,20180920,034600,6414.0000000
BTC-USD,1,20180920,034700,6414.0000000
BTC-USD,1,20180920,034800,6414.0000000
BTC-USD,1,20180920,034900,6414.0000000
BTC-USD,1,20180920,035000,6414.0000000
BTC-USD,1,20180920,035100,6413.9900000
BTC-USD,1,20180920,035200,6417.5300000
BTC-USD,1,20180920,035300,6417.5400000
BTC-USD,1,20180920,035400,6417.5400000
BTC-USD,1,20180920,035500,6417.5400000
BTC-USD,1,20180920,035600,6415.2400000
BTC-USD,1,20180920,035700,6415.0100000
BTC-USD,1,20180920,035800,6415.0100000
BTC-USD,1,20180920,035900,6415.0100000
BTC-USD,1,20180920,040000,6415.0100000
BTC-USD,1,20180920,040100,6415.0000000
BTC-USD,1,20180920,040200,6415.0100000
BTC-USD,1,20180920,040300,6415.0100000
BTC-USD,1,20180920,040400,6415.0100000
BTC-USD,1,20180920,040500,6415.0100000
BTC-USD,1,20180920,040600,6415.0100000
BTC-USD,1,20180920,040700,6415.0100000
BTC-USD,1,20180920,040800,6415.0100000
BTC-USD,1,20180920,040900,6415.0100000
BTC-USD,1,20180920,041000,6415.0000000
BTC-USD,1,20180920,041100,6415.0000000
BTC-USD,1,20180920,041200,6415.0100000
BTC-USD,1,20180920,041300,6415.0100000
BTC-USD,1,20180920,041400,6415.0100000
BTC-USD,1,20180920,041500,6415.0100000
BTC-USD,1,20180920,041600,6415.0100000
BTC-USD,1,20180920,041700,6415.0100000
BTC-USD,1,20180920,041800,6415.0100000
BTC-USD,1,20180920,041900,6415.0000000
BTC-USD,1,20180920,042000,6415.0100000
BTC-USD,1,20180920,042100,6415.0100000
BTC-USD,1,20180920,042200,6411.1000000
BTC-USD,1,20180920,042300,6411.4700000
BTC-USD,1,20180920,042400,6411.0100000
BTC-USD,1,20180920,042500,6411.0100000
BTC-USD,1,20180920,042600,6408.5700000
BTC-USD,1,20180920,042700,6408.5700000
BTC-USD,1,20180920,042800,6406.5200000
BTC-USD,1,20180920,042900,6406.5200000
BTC-USD,1,20180920,043000,6406.5200000
BTC-USD,1,20180920,043100,6406.5200000
BTC-USD,1,20180920,043200,6406.5200000
BTC-USD,1,20180920,043300,6406.5100000
BTC-USD,1,20180920,043400,6406.5400000
BTC-USD,1,20180920,043500,6406.5500000
BTC-USD,1,20180920,043600,6408.5700000
BTC-USD,1,20180920,043700,6413.0000000
BTC-USD,1,20180920,043800,6412.9900000
BTC-USD,1,20180920,043900,6407.3100000
BTC-USD,1,20180920,044000,6407.8600000
BTC-USD,1,20180920,044100,6408.2600000
BTC-USD,1,20180920,044200,6407.8700000
BTC-USD,1,20180920,044300,6407.8700000
BTC-USD,1,20180920,044400,6407.8700000
BTC-USD,1,20180920,044500,6403.4800000
BTC-USD,1,20180920,044600,6403.4800000
BTC-USD,1,20180920,044700,6403.4800000
BTC-USD,1,20180920,044800,6403.4800000
BTC-USD,1,20180920,044900,6403.4700000
BTC-USD,1,20180920,045000,6399.9000000
BTC-USD,1,20180920,045100,6401.0000000
BTC-USD,1,20180920,045200,6402.9400000
BTC-USD,1,20180920,045300,6402.9300000
BTC-USD,1,20180920,045400,6401.8700000
BTC-USD,1,20180920,045500,6401.9900000
BTC-USD,1,20180920,045600,6404.4400000
BTC-USD,1,20180920,045700,6404.4700000
BTC-USD,1,20180920,045800,6405.1000000
BTC-USD,1,20180920,045900,6403.6600000
BTC-USD,1,20180920,050000,6406.0000000
BTC-USD,1,20180920,050100,6406.0000000
BTC-USD,1,20180920,050200,6401.5800000
BTC-USD,1,20180920,050300,6397.1900000
BTC-USD,1,20180920,050400,6397.1800000
BTC-USD,1,20180920,050500,6397.0100000
BTC-USD,1,20180920,050600,6397.0000000
BTC-USD,1,20180920,050700,6397.0100000
BTC-USD,1,20180920,050800,6396.9900000
BTC-USD,1,20180920,050900,6395.0100000
BTC-USD,1,20180920,051000,6392.1900000
BTC-USD,1,20180920,051100,6391.6400000
BTC-USD,1,20180920,051200,6390.0100000
BTC-USD,1,20180920,051300,6390.0100000
BTC-USD,1,20180920,051400,6390.0100000
BTC-USD,1,20180920,051500,6390.0000000
BTC-USD,1,20180920,051600,6390.0100000
BTC-USD,1,20180920,051700,6390.0100000
BTC-USD,1,20180920,051800,6390.0100000
BTC-USD,1,20180920,051900,6390.0000000
BTC-USD,1,20180920,052000,6390.0000000
BTC-USD,1,20180920,052100,6390.0200000
BTC-USD,1,20180920,052200,6390.0200000
BTC-USD,1,20180920,052300,6391.0200000
BTC-USD,1,20180920,052400,6391.6100000
BTC-USD,1,20180920,052500,6392.1500000
BTC-USD,1,20180920,052600,6390.0100000
BTC-USD,1,20180920,052700,6390.0100000
BTC-USD,1,20180920,052800,6390.0100000
BTC-USD,1,20180920,052900,6388.0200000
BTC-USD,1,20180920,053000,6388.4000000
BTC-USD,1,20180920,053100,6389.1200000
BTC-USD,1,20180920,053200,6389.0900000
BTC-USD,1,20180920,053300,6389.0900000
BTC-USD,1,20180920,053400,6389.0900000
BTC-USD,1,20180920,053500,6389.1100000
BTC-USD,1,20180920,053600,6389.1200000
BTC-USD,1,20180920,053700,6388.0100000
BTC-USD,1,20180920,053800,6381.9100000
BTC-USD,1,20180920,053900,6382.0000000
BTC-USD,1,20180920,054000,6382.0000000
BTC-USD,1,20180920,054100,6384.0900000
BTC-USD,1,20180920,054200,6384.5400000
BTC-USD,1,20180920,054300,6383.6600000
BTC-USD,1,20180920,054400,6387.0500000
BTC-USD,1,20180920,054500,6389.1200000
BTC-USD,1,20180920,054600,6389.1200000
BTC-USD,1,20180920,054700,6389.1200000
BTC-USD,1,20180920,054800,6389.1300000
BTC-USD,1,20180920,054900,6389.7100000
BTC-USD,1,20180920,055000,6389.7000000
BTC-USD,1,20180920,055100,6389.1200000
BTC-USD,1,20180920,055200,6389.8600000
BTC-USD,1,20180920,055300,6386.3700000
BTC-USD,1,20180920,055400,6385.7500000
BTC-USD,1,20180920,055500,6385.7200000
BTC-USD,1,20180920,055600,6384.2700000
BTC-USD,1,20180920,055700,6385.1800000
BTC-USD,1,20180920,055800,6386.2400000
BTC-USD,1,20180920,055900,6385.8200000
BTC-USD,1,20180920,060000,6385.0100000
BTC-USD,1,20180920,060100,6385.0100000
BTC-USD,1,20180920,060200,6385.0000000
BTC-USD,1,20180920,060300,6385.0000000
BTC-USD,1,20180920,060400,6385.0100000
BTC-USD,1,20180920,060500,6386.0000000
BTC-USD,1,20180920,060600,6385.9900000
BTC-USD,1,20180920,060700,6386.7300000
BTC-USD,1,20180920,060800,6385.0300000
BTC-USD,1,20180920,060900,6387.5900000
BTC-USD,1,20180920,061000,6386.0600000
BTC-USD,1,20180920,061100,6386.0600000
BTC-USD,1,20180920,061200,6386.0000000
BTC-USD,1,20180920,061300,6384.0700000
BTC-USD,1,20180920,061400,6385.0000000
BTC-USD,1,20180920,061500,6384.9900000
BTC-USD,1,20180920,061600,6385.0000000
BTC-USD,1,20180920,061700,6384.0100000
BTC-USD,1,20180920,061800,6382.0000000
BTC-USD,1,20180920,061900,6384.0100000
BTC-USD,1,20180920,062000,6385.1900000
BTC-USD,1,20180920,062100,6381.9200000
BTC-USD,1,20180920,062200,6382.6000000
BTC-USD,1,20180920,062300,6382.6000000
BTC-USD,1,20180920,062400,6383.0000000
BTC-USD,1,20180920,062500,6381.9200000
BTC-USD,1,20180920,062600,6382.2000000
BTC-USD,1,20180920,062700,6384.0300000
BTC-USD,1,20180920,062800,6383.2700000
BTC-USD,1,20180920,062900,6382.7600000
BTC-USD,1,20180920,063000,6381.9200000
BTC-USD,1,20180920,063100,6384.7900000
BTC-USD,1,20180920,063200,6384.5900000
BTC-USD,1,20180920,063300,6384.5800000
BTC-USD,1,20180920,063400,6384.5900000
BTC-USD,1,20180920,063500,6389.9900000
BTC-USD,1,20180920,063600,6393.3100000
BTC-USD,1,20180920,063700,6395.1800000
BTC-USD,1,20180920,063800,6398.5200000
BTC-USD,1,20180920,063900,6398.5200000
BTC-USD,1,20180920,064000,6399.8100000
BTC-USD,1,20180920,064100,6399.8100000
BTC-USD,1,20180920,064200,6399.8100000
BTC-USD,1,20180920,064300,6399.8100000
BTC-USD,1,20180920,064400,6399.8000000
BTC-USD,1,20180920,064500,6404.0000000
BTC-USD,1,20180920,064600,6397.0100000
BTC-USD,1,20180920,064700,6400.1400000
BTC-USD,1,20180920,064800,6400.2100000
BTC-USD,1,20180920,064900,6399.7300000
BTC-USD,1,20180920,065000,6398.7500000
BTC-USD,1,20180920,065100,6398.7500000
BTC-USD,1,20180920,065200,6396.5000000
BTC-USD,1,20180920,065300,6396.5000000
BTC-USD,1,20180920,065400,6396.4900000
BTC-USD,1,20180920,065500,6397.4200000
BTC-USD,1,20180920,065600,6396.8300000
BTC-USD,1,20180920,065700,6396.8800000
BTC-USD,1,20180920,065800,6396.3400000
BTC-USD,1,20180920,065900,6396.3500000
BTC-USD,1,20180920,070000,6395.2900000
BTC-USD,1,20180920,070100,6395.2900000
BTC-USD,1,20180920,070200,6395.2800000
BTC-USD,1,20180920,070300,6395.2900000
BTC-USD,1,20180920,070400,6395.2900000
BTC-USD,1,20180920,070500,6395.2800000
BTC-USD,1,20180920,070600,6398.3000000
BTC-USD,1,20180920,070700,6398.1000000
BTC-USD,1,20180920,070800,6398.1000000
BTC-USD,1,20180920,070900,6398.1000000
BTC-USD,1,20180920,071000,6398.1000000
BTC-USD,1,20180920,071100,6395.9100000
BTC-USD,1,20180920,071200,6395.9000000
BTC-USD,1,20180920,071300,6395.9000000
BTC-USD,1,20180920,071400,6395.9100000
BTC-USD,1,20180920,071500,6398.1000000
BTC-USD,1,20180920,071600,6398.1000000
BTC-USD,1,20180920,071700,6403.0000000
BTC-USD,1,20180920,071800,6403.0000000
BTC-USD,1,20180920,071900,6403.0000000
BTC-USD,1,20180920,072000,6403.0000000
BTC-USD,1,20180920,072100,6402.9900000
BTC-USD,1,20180920,072200,6397.5000000
BTC-USD,1,20180920,072300,6397.5000000
BTC-USD,1,20180920,072400,6397.5000000
BTC-USD,1,20180920,072500,6397.5000000
BTC-USD,1,20180920,072600,6397.4900000
BTC-USD,1,20180920,072700,6397.9400000
BTC-USD,1,20180920,072800,6398.0100000
BTC-USD,1,20180920,072900,6398.0100000
BTC-USD,1,20180920,073000,6399.5400000
BTC-USD,1,20180920,073100,6401.6000000
BTC-USD,1,20180920,073200,6401.5900000
BTC-USD,1,20180920,073300,6399.9900000
BTC-USD,1,20180920,073400,6399.9900000
BTC-USD,1,20180920,073500,6399.6400000
BTC-USD,1,20180920,073600,6398.0100000
BTC-USD,1,20180920,073700,6398.0100000
BTC-USD,1,20180920,073800,6398.0100000
BTC-USD,1,20180920,073900,6398.0100000
BTC-USD,1,20180920,074000,6398.0100000
BTC-USD,1,20180920,074100,6398.0000000
BTC-USD,1,20180920,074200,6398.0000000
BTC-USD,1,20180920,074300,6397.0000000
BTC-USD,1,20180920,074400,6397.0100000
BTC-USD,1,20180920,074500,6397.0000000
BTC-USD,1,20180920,074600,6397.0000000
BTC-USD,1,20180920,074700,6396.8900000
BTC-USD,1,20180920,074800,6396.8900000
BTC-USD,1,20180920,074900,6390.8700000
BTC-USD,1,20180920,075000,6392.9400000
BTC-USD,1,20180920,075100,6391.0100000
BTC-USD,1,20180920,075200,6390.8100000
BTC-USD,1,20180920,075300,6390.8100000
BTC-USD,1,20180920,075400,6390.8000000
BTC-USD,1,20180920,075500,6390.8100000
BTC-USD,1,20180920,075600,6388.0000000
BTC-USD,1,20180920,075700,6388.4700000
BTC-USD,1,20180920,075800,6388.4700000
BTC-USD,1,20180920,075900,6387.9300000
BTC-USD,1,20180920,080000,6387.9300000
BTC-USD,1,20180920,080100,6390.3200000
BTC-USD,1,20180920,080200,6390.3200000
BTC-USD,1,20180920,080300,6390.3200000
BTC-USD,1,20180920,080400,6390.8100000
BTC-USD,1,20180920,080500,6390.8100000
BTC-USD,1,20180920,080600,6390.8100000
BTC-USD,1,20180920,080700,6390.8100000
BTC-USD,1,20180920,080800,6390.8100000
BTC-USD,1,20180920,080900,6390.8000000
BTC-USD,1,20180920,081000,6390.8000000
BTC-USD,1,20180920,081100,6390.8100000
BTC-USD,1,20180920,081200,6390.8100000
BTC-USD,1,20180920,081300,6390.8100000
BTC-USD,1,20180920,081400,6389.8400000
BTC-USD,1,20180920,081500,6389.8500000
BTC-USD,1,20180920,081600,6389.8500000
BTC-USD,1,20180920,081700,6389.8400000
BTC-USD,1,20180920,081800,6389.8500000
BTC-USD,1,20180920,081900,6389.8500000
BTC-USD,1,20180920,082000,6389.8500000
BTC-USD,1,20180920,082100,6387.9500000
BTC-USD,1,20180920,082200,6388.7600000
BTC-USD,1,20180920,082300,6387.9900000
BTC-USD,1,20180920,082400,6388.0000000
BTC-USD,1,20180920,082500,6387.6300000
BTC-USD,1,20180920,082600,6387.6200000
BTC-USD,1,20180920,082700,6387.6200000
BTC-USD,1,20180920,082800,6387.6300000
BTC-USD,1,20180920,082900,6387.1300000
BTC-USD,1,20180920,083000,6387.1500000
BTC-USD,1,20180920,083100,6387.1300000
BTC-USD,1,20180920,083200,6390.0100000
BTC-USD,1,20180920,083300,6390.8100000
BTC-USD,1,20180920,083400,6390.8000000
BTC-USD,1,20180920,083500,6390.8100000
BTC-USD,1,20180920,083600,6390.8100000
BTC-USD,1,20180920,083700,6390.8000000
BTC-USD,1,20180920,083800,6390.8100000
BTC-USD,1,20180920,083900,6390.8100000
BTC-USD,1,20180920,084000,6390.8100000
BTC-USD,1,20180920,084100,6390.8100000
BTC-USD,1,20180920,084200,6390.8100000
BTC-USD,1,20180920,084300,6390.8100000
BTC-USD,1,20180920,084400,6390.8100000
BTC-USD,1,20180920,084500,6390.8100000
BTC-USD,1,20180920,084600,6390.8100000
BTC-USD,1,20180920,084700,6390.8000000
BTC-USD,1,20180920,084800,6390.8100000
BTC-USD,1,20180920,084900,6390.8000000
BTC-USD,1,20180920,085000,6390.8000000
BTC-USD,1,20180920,085100,6390.8100000
BTC-USD,1,20180920,085200,6388.0100000
BTC-USD,1,20180920,085300,6386.0000000
BTC-USD,1,20180920,085400,6386.0100000
BTC-USD,1,20180920,085500,6386.0000000
BTC-USD,1,20180920,085600,6386.0100000
BTC-USD,1,20180920,085700,6390.1900000
BTC-USD,1,20180920,085800,6390.8000000
BTC-USD,1,20180920,085900,6390.8000000
BTC-USD,1,20180920,090000,6390.8000000
BTC-USD,1,20180920,090100,6390.8000000
BTC-USD,1,20180920,090200,6390.8000000
BTC-USD,1,20180920,090300,6390.8100000
BTC-USD,1,20180920,090400,6390.8000000
BTC-USD,1,20180920,090500,6390.8100000
BTC-USD,1,20180920,090600,6389.1600000
BTC-USD,1,20180920,090700,6389.1700000
BTC-USD,1,20180920,090800,6390.8000000
BTC-USD,1,20180920,090900,6390.8000000
BTC-USD,1,20180920,091000,6390.8100000
BTC-USD,1,20180920,091100,6397.0200000
BTC-USD,1,20180920,091200,6397.0200000
BTC-USD,1,20180920,091300,6402.6100000
BTC-USD,1,20180920,091400,6401.0700000
BTC-USD,1,20180920,091500,6401.0700000
BTC-USD,1,20180920,091600,6402.8200000
BTC-USD,1,20180920,091700,6402.8200000
BTC-USD,1,20180920,091800,6401.0600000
BTC-USD,1,20180920,091900,6398.3000000
BTC-USD,1,20180920,092000,6398.2900000
BTC-USD,1,20180920,092100,6398.2900000
BTC-USD,1,20180920,092200,6398.2900000
BTC-USD,1,20180920,092300,6398.3000000
BTC-USD,1,20180920,092400,6396.5400000
BTC-USD,1,20180920,092500,6397.2200000
BTC-USD,1,20180920,092600,6397.2200000
BTC-USD,1,20180920,092700,6397.2200000
BTC-USD,1,20180920,092800,6397.2200000
BTC-USD,1,20180920,092900,6397.2200000
BTC-USD,1,20180920,093000,6397.2200000
BTC-USD,1,20180920,093100,6397.2200000
BTC-USD,1,20180920,093200,6397.2200000
BTC-USD,1,20180920,093300,6397.2100000
BTC-USD,1,20180920,093400,6397.2200000
BTC-USD,1,20180920,093500,6397.2200000
BTC-USD,1,20180920,093600,6397.2200000
BTC-USD,1,20180920,093700,6397.2100000
BTC-USD,1,20180920,093800,6397.2100000
BTC-USD,1,20180920,093900,6397.2200000
BTC-USD,1,20180920,094000,6397.2100000
BTC-USD,1,20180920,094100,6397.2100000
BTC-USD,1,20180920,094200,6397.2200000
BTC-USD,1,20180920,094300,6397.2200000
BTC-USD,1,20180920,094400,6397.2200000
BTC-USD,1,20180920,094500,6397.2200000
BTC-USD,1,20180920,094600,6397.2200000
BTC-USD,1,20180920,094700,6397.0100000
BTC-USD,1,20180920,094800,6397.0100000
BTC-USD,1,20180920,094900,6397.0100000
BTC-USD,1,20180920,095000,6397.0100000
BTC-USD,1,20180920,095100,6396.0100000
BTC-USD,1,20180920,095200,6396.0100000
BTC-USD,1,20180920,095300,6396.0100000
BTC-USD,1,20180920,095400,6396.0000000
BTC-USD,1,20180920,095500,6396.0100000
BTC-USD,1,20180920,095600,6396.0100000
BTC-USD,1,20180920,095700,6396.0100000
BTC-USD,1,20180920,095800,6396.0000000
BTC-USD,1,20180920,095900,6396.0100000
BTC-USD,1,20180920,100000,6396.0100000
BTC-USD,1,20180920,100100,6396.0100000
BTC-USD,1,20180920,100200,6399.9900000
BTC-USD,1,20180920,100300,6399.9800000
BTC-USD,1,20180920,100400,6399.9800000
BTC-USD,1,20180920,100500,6399.4500000
