<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
BTC-USD,1,20180820,005700,6501.0100000
BTC-USD,1,20180820,005800,6501.0100000
BTC-USD,1,20180820,005900,6501.0100000
BTC-USD,1,20180820,010000,6501.0100000
BTC-USD,1,20180820,010100,6501.0100000
BTC-USD,1,20180820,010200,6501.0100000
BTC-USD,1,20180820,010300,6501.0000000
BTC-USD,1,20180820,010400,6501.0000000
BTC-USD,1,20180820,010500,6501.0000000
BTC-USD,1,20180820,010600,6501.0100000
BTC-USD,1,20180820,010700,6501.0000000
BTC-USD,1,20180820,010800,6501.0100000
BTC-USD,1,20180820,010900,6501.0100000
BTC-USD,1,20180820,011000,6494.0300000
BTC-USD,1,20180820,011100,6487.0000000
BTC-USD,1,20180820,011200,6487.0000000
BTC-USD,1,20180820,011300,6487.0000000
BTC-USD,1,20180820,011400,6487.0000000
BTC-USD,1,20180820,011500,6487.0000000
BTC-USD,1,20180820,011600,6499.4500000
BTC-USD,1,20180820,011700,6499.4900000
BTC-USD,1,20180820,011800,6499.5000000
BTC-USD,1,20180820,011900,6499.4900000
BTC-USD,1,20180820,012000,6499.9700000
BTC-USD,1,20180820,012100,6499.9900000
BTC-USD,1,20180820,012200,6506.4400000
BTC-USD,1,20180820,012300,6511.4800000
BTC-USD,1,20180820,012400,6517.9100000
BTC-USD,1,20180820,012500,6517.9000000
BTC-USD,1,20180820,012600,6504.1300000
BTC-USD,1,20180820,012700,6503.0000000
BTC-USD,1,20180820,012800,6504.1300000
BTC-USD,1,20180820,012900,6497.6300000
BTC-USD,1,20180820,013000,6500.1900000
BTC-USD,1,20180820,013100,6503.6300000
BTC-USD,1,20180820,013200,6498.6100000
BTC-USD,1,20180820,013300,6497.3000000
BTC-USD,1,20180820,013400,6509.9900000
BTC-USD,1,20180820,013500,6509.9900000
BTC-USD,1,20180820,013600,6511.0000000
BTC-USD,1,20180820,013700,6510.5100000
BTC-USD,1,20180820,013800,6515.9900000
BTC-USD,1,20180820,013900,6516.0000000
BTC-USD,1,20180820,014000,6516.0000000
BTC-USD,1,20180820,014100,6515.9900000
BTC-USD,1,20180820,014200,6516.0000000
BTC-USD,1,20180820,014300,6515.9900000
BTC-USD,1,20180820,014400,6513.9900000
BTC-USD,1,20180820,014500,6510.0100000
BTC-USD,1,20180820,014600,6510.0000000
BTC-USD,1,20180820,014700,6510.0100000
BTC-USD,1,20180820,014800,6510.0100000
BTC-USD,1,20180820,014900,6515.0500000
BTC-USD,1,20180820,015000,6515.0500000
BTC-USD,1,20180820,015100,6515.0500000
BTC-USD,1,20180820,015200,6515.0500000
BTC-USD,1,20180820,015300,6515.0600000
BTC-USD,1,20180820,015400,6517.5000000
BTC-USD,1,20180820,015500,6517.9100000
BTC-USD,1,20180820,015600,6517.9100000
BTC-USD,1,20180820,015700,6517.9000000
BTC-USD,1,20180820,015800,6517.9000000
BTC-USD,1,20180820,015900,6524.0000000
BTC-USD,1,20180820,020000,6523.9900000
BTC-USD,1,20180820,020100,6515.0000000
BTC-USD,1,20180820,020200,6516.3200000
BTC-USD,1,20180820,020300,6519.7700000
BTC-USD,1,20180820,020400,6515.0100000
BTC-USD,1,20180820,020500,6513.0000000
BTC-USD,1,20180820,020600,6510.6000000
BTC-USD,1,20180820,020700,6510.5900000
BTC-USD,1,20180820,020800,6510.6000000
BTC-USD,1,20180820,020900,6513.9800000
BTC-USD,1,20180820,021000,6506.6300000
BTC-USD,1,20180820,021100,6507.9100000
BTC-USD,1,20180820,021200,6507.9000000
BTC-USD,1,20180820,021300,6507.9100000
BTC-USD,1,20180820,021400,6507.9100000
BTC-USD,1,20180820,021500,6507.4400000
BTC-USD,1,20180820,021600,6507.0100000
BTC-USD,1,20180820,021700,6501.0000000
BTC-USD,1,20180820,021800,6501.0100000
BTC-USD,1,20180820,021900,6501.0100000
BTC-USD,1,20180820,022000,6501.0000000
BTC-USD,1,20180820,022100,6506.3500000
BTC-USD,1,20180820,022200,6502.6500000
BTC-USD,1,20180820,022300,6508.8500000
BTC-USD,1,20180820,022400,6496.4000000
BTC-USD,1,20180820,022500,6496.4000000
BTC-USD,1,20180820,022600,6496.4000000
BTC-USD,1,20180820,022700,6496.4100000
BTC-USD,1,20180820,022800,6492.6400000
BTC-USD,1,20180820,022900,6492.6300000
BTC-USD,1,20180820,023000,6492.6400000
BTC-USD,1,20180820,023100,6490.9900000
BTC-USD,1,20180820,023200,6490.1100000
BTC-USD,1,20180820,023300,6488.0000000
BTC-USD,1,20180820,023400,6485.4800000
BTC-USD,1,20180820,023500,6487.5400000
BTC-USD,1,20180820,023600,6485.9900000
BTC-USD,1,20180820,023700,6485.9900000
BTC-USD,1,20180820,023800,6485.9900000
BTC-USD,1,20180820,023900,6486.0000000
BTC-USD,1,20180820,024000,6486.0000000
BTC-USD,1,20180820,024100,6485.9900000
BTC-USD,1,20180820,024200,6485.9900000
BTC-USD,1,20180820,024300,6485.9900000
BTC-USD,1,20180820,024400,6486.0000000
BTC-USD,1,20180820,024500,6486.0000000
BTC-USD,1,20180820,024600,6482.0900000
BTC-USD,1,20180820,024700,6482.0900000
BTC-USD,1,20180820,024800,6490.0100000
BTC-USD,1,20180820,024900,6494.9900000
BTC-USD,1,20180820,025000,6496.0900000
BTC-USD,1,20180820,025100,6494.1400000
BTC-USD,1,20180820,025200,6494.1300000
BTC-USD,1,20180820,025300,6494.1400000
BTC-USD,1,20180820,025400,6494.1300000
BTC-USD,1,20180820,025500,6494.1400000
BTC-USD,1,20180820,025600,6494.1400000
BTC-USD,1,20180820,025700,6494.9100000
BTC-USD,1,20180820,025800,6493.6100000
BTC-USD,1,20180820,025900,6489.5300000
BTC-USD,1,20180820,030000,6489.5300000
BTC-USD,1,20180820,030100,6487.1300000
BTC-USD,1,20180820,030200,6489.5200000
BTC-USD,1,20180820,030300,6489.5300000
BTC-USD,1,20180820,030400,6489.5300000
BTC-USD,1,20180820,030500,6494.0000000
BTC-USD,1,20180820,030600,6498.9900000
BTC-USD,1,20180820,030700,6501.7400000
BTC-USD,1,20180820,030800,6505.0000000
BTC-USD,1,20180820,030900,6503.1700000
BTC-USD,1,20180820,031000,6503.1600000
BTC-USD,1,20180820,031100,6501.8700000
BTC-USD,1,20180820,031200,6501.8600000
BTC-USD,1,20180820,031300,6505.0000000
BTC-USD,1,20180820,031400,6505.0000000
BTC-USD,1,20180820,031500,6505.0000000
BTC-USD,1,20180820,031600,6505.0000000
BTC-USD,1,20180820,031700,6504.9900000
BTC-USD,1,20180820,031800,6505.0000000
BTC-USD,1,20180820,031900,6505.0000000
BTC-USD,1,20180820,032000,6505.0000000
BTC-USD,1,20180820,032100,6502.0100000
BTC-USD,1,20180820,032200,6504.5600000
BTC-USD,1,20180820,032300,6504.5700000
BTC-USD,1,20180820,032400,6505.3100000
BTC-USD,1,20180820,032500,6505.3200000
BTC-USD,1,20180820,032600,6507.4500000
BTC-USD,1,20180820,032700,6507.4500000
BTC-USD,1,20180820,032800,6509.9800000
BTC-USD,1,20180820,032900,6508.2600000
BTC-USD,1,20180820,033000,6509.9800000
BTC-USD,1,20180820,033100,6510.0000000
BTC-USD,1,20180820,033200,6508.0100000
BTC-USD,1,20180820,033300,6510.0000000
BTC-USD,1,20180820,033400,6508.0000000
BTC-USD,1,20180820,033500,6508.0000000
BTC-USD,1,20180820,033600,6509.0000000
BTC-USD,1,20180820,033700,6505.2800000
BTC-USD,1,20180820,033800,6505.2800000
BTC-USD,1,20180820,033900,6504.9800000
BTC-USD,1,20180820,034000,6505.2700000
BTC-USD,1,20180820,034100,6503.3600000
BTC-USD,1,20180820,034200,6497.7600000
BTC-USD,1,20180820,034300,6496.3700000
BTC-USD,1,20180820,034400,6496.3100000
BTC-USD,1,20180820,034500,6496.3800000
BTC-USD,1,20180820,034600,6496.3700000
BTC-USD,1,20180820,034700,6496.3700000
BTC-USD,1,20180820,034800,6504.8200000
BTC-USD,1,20180820,034900,6507.8400000
BTC-USD,1,20180820,035000,6507.0000000
BTC-USD,1,20180820,035100,6507.0100000
BTC-USD,1,20180820,035200,6509.6700000
BTC-USD,1,20180820,035300,6509.6700000
BTC-USD,1,20180820,035400,6509.6700000
BTC-USD,1,20180820,035500,6509.9900000
BTC-USD,1,20180820,035600,6514.9900000
BTC-USD,1,20180820,035700,6515.0000000
BTC-USD,1,20180820,035800,6511.0000000
BTC-USD,1,20180820,035900,6511.4800000
BTC-USD,1,20180820,040000,6513.9400000
BTC-USD,1,20180820,040100,6511.2100000
BTC-USD,1,20180820,040200,6510.4600000
BTC-USD,1,20180820,040300,6509.6800000
BTC-USD,1,20180820,040400,6502.9300000
BTC-USD,1,20180820,040500,6502.9300000
BTC-USD,1,20180820,040600,6502.9300000
BTC-USD,1,20180820,040700,6502.9300000
BTC-USD,1,20180820,040800,6508.9900000
BTC-USD,1,20180820,040900,6509.9900000
BTC-USD,1,20180820,041000,6509.9900000
BTC-USD,1,20180820,041100,6510.0000000
BTC-USD,1,20180820,041200,6509.9900000
BTC-USD,1,20180820,041300,6509.5200000
BTC-USD,1,20180820,041400,6508.7900000
BTC-USD,1,20180820,041500,6510.0000000
BTC-USD,1,20180820,041600,6509.9900000
BTC-USD,1,20180820,041700,6506.7500000
BTC-USD,1,20180820,041800,6509.5000000
BTC-USD,1,20180820,041900,6511.0000000
BTC-USD,1,20180820,042000,6511.0100000
BTC-USD,1,20180820,042100,6504.7600000
BTC-USD,1,20180820,042200,6501.1400000
BTC-USD,1,20180820,042300,6501.1400000
BTC-USD,1,20180820,042400,6500.0100000
BTC-USD,1,20180820,042500,6500.0100000
BTC-USD,1,20180820,042600,6500.0000000
BTC-USD,1,20180820,042700,6500.0100000
BTC-USD,1,20180820,042800,6500.0000000
BTC-USD,1,20180820,042900,6500.0100000
BTC-USD,1,20180820,043000,6500.0000000
BTC-USD,1,20180820,043100,6500.0100000
BTC-USD,1,20180820,043200,6500.0000000
BTC-USD,1,20180820,043300,6500.0000000
BTC-USD,1,20180820,043400,6500.0100000
BTC-USD,1,20180820,043500,6500.0100000
BTC-USD,1,20180820,043600,6500.0000000
BTC-USD,1,20180820,043700,6500.0100000
BTC-USD,1,20180820,043800,6500.0100000
BTC-USD,1,20180820,043900,6500.0100000
BTC-USD,1,20180820,044000,6500.0100000
BTC-USD,1,20180820,044100,6500.0100000
BTC-USD,1,20180820,044200,6500.0000000
BTC-USD,1,20180820,044300,6500.0100000
BTC-USD,1,20180820,044400,6500.0000000
BTC-USD,1,20180820,044500,6500.0000000
BTC-USD,1,20180820,044600,6500.0100000
BTC-USD,1,20180820,044700,6500.0000000
BTC-USD,1,20180820,044800,6500.0100000
BTC-USD,1,20180820,044900,6500.0100000
BTC-USD,1,20180820,045000,6500.0100000
BTC-USD,1,20180820,045100,6500.0000000
BTC-USD,1,20180820,045200,6500.0100000
BTC-USD,1,20180820,045300,6500.0100000
BTC-USD,1,20180820,045400,6500.0100000
BTC-USD,1,20180820,045500,6500.0100000
BTC-USD,1,20180820,045600,6501.0000000
BTC-USD,1,20180820,045700,6507.2200000
BTC-USD,1,20180820,045800,6511.0900000
BTC-USD,1,20180820,045900,6514.9900000
BTC-USD,1,20180820,050000,6515.6900000
BTC-USD,1,20180820,050100,6515.6900000
BTC-USD,1,20180820,050200,6510.0100000
BTC-USD,1,20180820,050300,6510.0100000
BTC-USD,1,20180820,050400,6510.9700000
BTC-USD,1,20180820,050500,6510.9800000
BTC-USD,1,20180820,050600,6510.9800000
BTC-USD,1,20180820,050700,6510.9700000
BTC-USD,1,20180820,050800,6511.7100000
BTC-USD,1,20180820,050900,6515.7300000
BTC-USD,1,20180820,051000,6519.1300000
BTC-USD,1,20180820,051100,6520.0000000
BTC-USD,1,20180820,051200,6520.9000000
BTC-USD,1,20180820,051300,6522.4700000
BTC-USD,1,20180820,051400,6518.0000000
BTC-USD,1,20180820,051500,6518.0000000
BTC-USD,1,20180820,051600,6517.2600000
BTC-USD,1,20180820,051700,6517.2600000
BTC-USD,1,20180820,051800,6517.2600000
BTC-USD,1,20180820,051900,6517.2700000
BTC-USD,1,20180820,052000,6519.7500000
BTC-USD,1,20180820,052100,6506.9300000
BTC-USD,1,20180820,052200,6506.9900000
BTC-USD,1,20180820,052300,6512.1900000
BTC-USD,1,20180820,052400,6509.4000000
BTC-USD,1,20180820,052500,6509.3900000
BTC-USD,1,20180820,052600,6508.7800000
BTC-USD,1,20180820,052700,6506.9200000
BTC-USD,1,20180820,052800,6506.9200000
BTC-USD,1,20180820,052900,6506.9200000
BTC-USD,1,20180820,053000,6506.9200000
BTC-USD,1,20180820,053100,6506.9300000
BTC-USD,1,20180820,053200,6506.9200000
BTC-USD,1,20180820,053300,6510.0000000
BTC-USD,1,20180820,053400,6509.9900000
BTC-USD,1,20180820,053500,6511.3000000
BTC-USD,1,20180820,053600,6511.3100000
BTC-USD,1,20180820,053700,6514.0500000
BTC-USD,1,20180820,053800,6514.0600000
BTC-USD,1,20180820,053900,6514.0600000
BTC-USD,1,20180820,054000,6511.3000000
BTC-USD,1,20180820,054100,6511.3000000
BTC-USD,1,20180820,054200,6511.3100000
BTC-USD,1,20180820,054300,6511.3100000
BTC-USD,1,20180820,054400,6505.0000000
BTC-USD,1,20180820,054500,6506.4800000
BTC-USD,1,20180820,054600,6505.0000000
BTC-USD,1,20180820,054700,6501.8600000
BTC-USD,1,20180820,054800,6500.7100000
BTC-USD,1,20180820,054900,6500.7100000
BTC-USD,1,20180820,055000,6500.7000000
BTC-USD,1,20180820,055100,6495.3000000
BTC-USD,1,20180820,055200,6495.3000000
BTC-USD,1,20180820,055300,6495.3100000
BTC-USD,1,20180820,055400,6495.3000000
BTC-USD,1,20180820,055500,6499.9900000
BTC-USD,1,20180820,055600,6499.9900000
BTC-USD,1,20180820,055700,6500.4800000
BTC-USD,1,20180820,055800,6500.0100000
BTC-USD,1,20180820,055900,6500.0100000
BTC-USD,1,20180820,060000,6497.0200000
BTC-USD,1,20180820,060100,6498.2700000
BTC-USD,1,20180820,060200,6498.2700000
BTC-USD,1,20180820,060300,6498.2700000
BTC-USD,1,20180820,060400,6495.0000000
BTC-USD,1,20180820,060500,6495.0000000
BTC-USD,1,20180820,060600,6499.0000000
BTC-USD,1,20180820,060700,6497.5800000
BTC-USD,1,20180820,060800,6497.5700000
BTC-USD,1,20180820,060900,6497.5700000
BTC-USD,1,20180820,061000,6497.5700000
BTC-USD,1,20180820,061100,6497.5800000
BTC-USD,1,20180820,061200,6497.5700000
BTC-USD,1,20180820,061300,6497.5700000
BTC-USD,1,20180820,061400,6497.5800000
BTC-USD,1,20180820,061500,6497.5800000
BTC-USD,1,20180820,061600,6497.5700000
BTC-USD,1,20180820,061700,6497.5700000
BTC-USD,1,20180820,061800,6493.7000000
BTC-USD,1,20180820,061900,6493.0100000
BTC-USD,1,20180820,062000,6493.0100000
BTC-USD,1,20180820,062100,6493.0100000
BTC-USD,1,20180820,062200,6493.0200000
BTC-USD,1,20180820,062300,6493.0200000
BTC-USD,1,20180820,062400,6493.0100000
BTC-USD,1,20180820,062500,6493.0000000
BTC-USD,1,20180820,062600,6493.0000000
BTC-USD,1,20180820,062700,6493.0100000
BTC-USD,1,20180820,062800,6493.0000000
BTC-USD,1,20180820,062900,6493.0000000
BTC-USD,1,20180820,063000,6493.0000000
BTC-USD,1,20180820,063100,6493.0100000
BTC-USD,1,20180820,063200,6490.0000000
BTC-USD,1,20180820,063300,6485.8300000
BTC-USD,1,20180820,063400,6484.0000000
BTC-USD,1,20180820,063500,6484.0000000
BTC-USD,1,20180820,063600,6484.0000000
BTC-USD,1,20180820,063700,6484.0000000
BTC-USD,1,20180820,063800,6486.2900000
BTC-USD,1,20180820,063900,6492.9900000
BTC-USD,1,20180820,064000,6492.9900000
BTC-USD,1,20180820,064100,6493.0000000
BTC-USD,1,20180820,064200,6492.9900000
BTC-USD,1,20180820,064300,6493.0100000
BTC-USD,1,20180820,064400,6493.3200000
BTC-USD,1,20180820,064500,6497.5700000
BTC-USD,1,20180820,064600,6497.5800000
BTC-USD,1,20180820,064700,6497.5700000
BTC-USD,1,20180820,064800,6498.9900000
BTC-USD,1,20180820,064900,6499.0000000
BTC-USD,1,20180820,065000,6498.9900000
BTC-USD,1,20180820,065100,6499.0000000
BTC-USD,1,20180820,065200,6499.0000000
BTC-USD,1,20180820,065300,6497.7700000
BTC-USD,1,20180820,065400,6497.7700000
BTC-USD,1,20180820,065500,6497.7700000
BTC-USD,1,20180820,065600,6497.7700000
BTC-USD,1,20180820,065700,6493.0100000
BTC-USD,1,20180820,065800,6493.0000000
BTC-USD,1,20180820,065900,6493.0100000
BTC-USD,1,20180820,070000,6493.0000000
BTC-USD,1,20180820,070100,6493.0000000
BTC-USD,1,20180820,070200,6493.0100000
BTC-USD,1,20180820,070300,6492.9900000
BTC-USD,1,20180820,070400,6493.0100000
BTC-USD,1,20180820,070500,6493.0000000
BTC-USD,1,20180820,070600,6490.0000000
BTC-USD,1,20180820,070700,6485.8800000
BTC-USD,1,20180820,070800,6485.8800000
BTC-USD,1,20180820,070900,6485.8900000
BTC-USD,1,20180820,071000,6485.8800000
BTC-USD,1,20180820,071100,6485.8800000
BTC-USD,1,20180820,071200,6485.8800000
BTC-USD,1,20180820,071300,6485.8800000
BTC-USD,1,20180820,071400,6485.8800000
BTC-USD,1,20180820,071500,6485.8800000
BTC-USD,1,20180820,071600,6485.8800000
BTC-USD,1,20180820,071700,6485.8800000
BTC-USD,1,20180820,071800,6485.8800000
BTC-USD,1,20180820,071900,6485.8800000
BTC-USD,1,20180820,072000,6483.7500000
BTC-USD,1,20180820,072100,6484.2100000
BTC-USD,1,20180820,072200,6483.5000000
BTC-USD,1,20180820,072300,6483.5000000
BTC-USD,1,20180820,072400,6483.4900000
BTC-USD,1,20180820,072500,6483.4900000
BTC-USD,1,20180820,072600,6483.5000000
BTC-USD,1,20180820,072700,6483.5000000
BTC-USD,1,20180820,072800,6483.4900000
BTC-USD,1,20180820,072900,6483.4900000
BTC-USD,1,20180820,073000,6483.4900000
BTC-USD,1,20180820,073100,6483.4900000
BTC-USD,1,20180820,073200,6483.5000000
BTC-USD,1,20180820,073300,6483.5000000
BTC-USD,1,20180820,073400,6483.4900000
BTC-USD,1,20180820,073500,6483.4900000
BTC-USD,1,20180820,073600,6483.8800000
BTC-USD,1,20180820,073700,6484.0000000
BTC-USD,1,20180820,073800,6479.9800000
BTC-USD,1,20180820,073900,6479.9900000
BTC-USD,1,20180820,074000,6479.9800000
BTC-USD,1,20180820,074100,6479.9900000
BTC-USD,1,20180820,074200,6471.9900000
BTC-USD,1,20180820,074300,6478.1400000
BTC-USD,1,20180820,074400,6472.7000000
BTC-USD,1,20180820,074500,6472.2000000
BTC-USD,1,20180820,074600,6472.9900000
BTC-USD,1,20180820,074700,6472.5300000
BTC-USD,1,20180820,074800,6462.9900000
BTC-USD,1,20180820,074900,6463.0000000
BTC-USD,1,20180820,075000,6463.0000000
BTC-USD,1,20180820,075100,6462.5300000
BTC-USD,1,20180820,075200,6453.6800000
BTC-USD,1,20180820,075300,6453.6800000
BTC-USD,1,20180820,075400,6462.5300000
BTC-USD,1,20180820,075500,6472.9900000
BTC-USD,1,20180820,075600,6460.0300000
BTC-USD,1,20180820,075700,6458.3100000
BTC-USD,1,20180820,075800,6460.2600000
BTC-USD,1,20180820,075900,6453.5200000
BTC-USD,1,20180820,080000,6461.1100000
BTC-USD,1,20180820,080100,6455.2300000
BTC-USD,1,20180820,080200,6455.2200000
BTC-USD,1,20180820,080300,6455.2300000
BTC-USD,1,20180820,080400,6455.2200000
BTC-USD,1,20180820,080500,6455.2200000
BTC-USD,1,20180820,080600,6455.2200000
BTC-USD,1,20180820,080700,6461.1000000
BTC-USD,1,20180820,080800,6463.1300000
BTC-USD,1,20180820,080900,6463.1300000
BTC-USD,1,20180820,081000,6474.9400000
BTC-USD,1,20180820,081100,6474.9400000
BTC-USD,1,20180820,081200,6472.5100000
BTC-USD,1,20180820,081300,6472.0200000
BTC-USD,1,20180820,081400,6470.4900000
BTC-USD,1,20180820,081500,6470.4900000
BTC-USD,1,20180820,081600,6470.4900000
BTC-USD,1,20180820,081700,6470.4900000
BTC-USD,1,20180820,081800,6470.4900000
BTC-USD,1,20180820,081900,6470.1300000
BTC-USD,1,20180820,082000,6470.1400000
BTC-USD,1,20180820,082100,6470.1300000
BTC-USD,1,20180820,082200,6466.5400000
BTC-USD,1,20180820,082300,6466.0000000
BTC-USD,1,20180820,082400,6465.6000000
BTC-USD,1,20180820,082500,6459.2800000
BTC-USD,1,20180820,082600,6459.2900000
BTC-USD,1,20180820,082700,6459.2800000
BTC-USD,1,20180820,082800,6459.2800000
BTC-USD,1,20180820,082900,6459.2800000
BTC-USD,1,20180820,083000,6459.2800000
BTC-USD,1,20180820,083100,6459.2900000
BTC-USD,1,20180820,083200,6459.2800000
BTC-USD,1,20180820,083300,6459.2900000
BTC-USD,1,20180820,083400,6459.2800000
BTC-USD,1,20180820,083500,6459.2800000
BTC-USD,1,20180820,083600,6459.2800000
BTC-USD,1,20180820,083700,6459.2800000
BTC-USD,1,20180820,083800,6459.2800000
BTC-USD,1,20180820,083900,6459.2900000
BTC-USD,1,20180820,084000,6459.9900000
BTC-USD,1,20180820,084100,6459.9900000
BTC-USD,1,20180820,084200,6460.7000000
BTC-USD,1,20180820,084300,6467.8800000
BTC-USD,1,20180820,084400,6467.8900000
BTC-USD,1,20180820,084500,6470.4900000
BTC-USD,1,20180820,084600,6470.4900000
BTC-USD,1,20180820,084700,6470.4900000
BTC-USD,1,20180820,084800,6471.2900000
BTC-USD,1,20180820,084900,6471.4100000
BTC-USD,1,20180820,085000,6473.0000000
BTC-USD,1,20180820,085100,6475.2600000
BTC-USD,1,20180820,085200,6475.2600000
BTC-USD,1,20180820,085300,6475.2600000
BTC-USD,1,20180820,085400,6475.2600000
BTC-USD,1,20180820,085500,6471.3600000
BTC-USD,1,20180820,085600,6471.3700000
BTC-USD,1,20180820,085700,6471.3600000
BTC-USD,1,20180820,085800,6471.3600000
BTC-USD,1,20180820,085900,6471.3600000
BTC-USD,1,20180820,090000,6471.3600000
BTC-USD,1,20180820,090100,6471.3700000
BTC-USD,1,20180820,090200,6471.3700000
BTC-USD,1,20180820,090300,6475.2600000
BTC-USD,1,20180820,090400,6475.2600000
BTC-USD,1,20180820,090500,6475.2700000
BTC-USD,1,20180820,090600,6475.2800000
BTC-USD,1,20180820,090700,6475.2700000
BTC-USD,1,20180820,090800,6475.2800000
BTC-USD,1,20180820,090900,6475.2700000
BTC-USD,1,20180820,091000,6475.2700000
BTC-USD,1,20180820,091100,6475.3400000
BTC-USD,1,20180820,091200,6479.7900000
BTC-USD,1,20180820,091300,6479.9400000
BTC-USD,1,20180820,091400,6479.7900000
BTC-USD,1,20180820,091500,6479.7900000
BTC-USD,1,20180820,091600,6475.2700000
BTC-USD,1,20180820,091700,6475.2700000
BTC-USD,1,20180820,091800,6475.2700000
BTC-USD,1,20180820,091900,6478.3600000
BTC-USD,1,20180820,092000,6478.3700000
BTC-USD,1,20180820,092100,6478.3600000
BTC-USD,1,20180820,092200,6478.3600000
BTC-USD,1,20180820,092300,6475.0000000
BTC-USD,1,20180820,092400,6474.9700000
BTC-USD,1,20180820,092500,6474.9700000
BTC-USD,1,20180820,092600,6474.9700000
BTC-USD,1,20180820,092700,6474.9800000
BTC-USD,1,20180820,092800,6474.9800000
BTC-USD,1,20180820,092900,6474.9700000
BTC-USD,1,20180820,093000,6474.9700000
BTC-USD,1,20180820,093100,6474.9700000
BTC-USD,1,20180820,093200,6474.9700000
BTC-USD,1,20180820,093300,6474.9700000
BTC-USD,1,20180820,093400,6474.9700000
BTC-USD,1,20180820,093500,6465.6200000
BTC-USD,1,20180820,093600,6465.6200000
BTC-USD,1,20180820,093700,6465.6200000
BTC-USD,1,20180820,093800,6465.6300000
BTC-USD,1,20180820,093900,6465.6200000
BTC-USD,1,20180820,094000,6465.6200000
BTC-USD,1,20180820,094100,6465.6200000
BTC-USD,1,20180820,094200,6465.6300000
BTC-USD,1,20180820,094300,6457.3900000
BTC-USD,1,20180820,094400,6457.3800000
BTC-USD,1,20180820,094500,6457.3900000
BTC-USD,1,20180820,094600,6451.5300000
BTC-USD,1,20180820,094700,6445.8100000
BTC-USD,1,20180820,094800,6451.9800000
BTC-USD,1,20180820,094900,6452.4700000
BTC-USD,1,20180820,095000,6452.0000000
BTC-USD,1,20180820,095100,6449.3800000
BTC-USD,1,20180820,095200,6443.2900000
BTC-USD,1,20180820,095300,6443.2900000
BTC-USD,1,20180820,095400,6443.2900000
BTC-USD,1,20180820,095500,6439.6600000
BTC-USD,1,20180820,095600,6439.6600000
BTC-USD,1,20180820,095700,6432.0100000
BTC-USD,1,20180820,095800,6434.7800000
BTC-USD,1,20180820,095900,6430.8800000
BTC-USD,1,20180820,100000,6436.0800000
BTC-USD,1,20180820,100100,6436.0800000
BTC-USD,1,20180820,100200,6436.0700000
BTC-USD,1,20180820,100300,6436.0700000
BTC-USD,1,20180820,100400,6436.0700000
BTC-USD,1,20180820,100500,6436.0800000
